variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016
subject_race_black,0.01022064817183097,1.0102730573962584,0.9506218890267342,1.0736673142943798,0.7420400057065033,0.08202826473000865,1.0854864903785368,1.0162756215827287,1.159410789525071,0.014677214465061005,0.17030135917712658,1.1856621076435356,1.1010776055528946,1.276744369708442,6.486755801323474e-06,0.04560087636110304,1.0466565821960545,0.9653200418237466,1.1348464277035561,0.2692373298879873,-0.03326808337540323,0.9672792133509053,0.8944933385120998,1.0459877522811647,0.4045645483364858,-0.024290546366918655,0.9760020946955227,0.9072841675647061,1.0499247346142095,0.5143418790182354,0.1487836184789086,1.1604218681921445,1.0743707921198244,1.2533651529390823,0.0001538514608793481,0.09675753100076169,1.101593239026156,1.0079231521841636,1.203968439100217,0.03284086400036043,-0.040782066656444065,0.9600383315145012,0.8673505432135858,1.0626310263925027,0.43112464085395896,0.0885837862382834,1.0926257957806769,0.9747755144968065,1.224724166590941,0.12820165080181817,0.07427554661249249,1.0771035568463203,0.9746491552436788,1.1903278897122078,0.14526696148168403
subject_race_hispanic,-0.6561274494232477,0.5188567479514994,0.492159504192556,0.5470021864892753,6.664216905148115e-131,-0.5185744693404277,0.5953686596000138,0.5640019082527802,0.6284798608785023,1.1185378630151622e-78,-0.4644145426202947,0.6285029591933394,0.5878925944155775,0.6719186012327113,2.7670628640034862e-42,-0.44506048763081063,0.640785515262381,0.5996038773005606,0.6847955660637808,2.1578894014191836e-39,-0.5595534082188381,0.5714642180927083,0.5356128995259383,0.6097152492954392,2.8442150886506693e-64,-0.5698562101795859,0.5656067613473517,0.5319266046417107,0.6014194546582647,5.92576886781419e-74,-0.4016796455239903,0.6691950909979991,0.6270589961291065,0.7141625789284065,9.883254079288532e-34,-0.384698903499765,0.6806555483573494,0.6337209075406086,0.7310662627616661,4.9140976485703947e-26,-0.4485365523379362,0.6385619701801616,0.5894838433530714,0.6917261505268109,4.135552376652612e-28,-0.4729067170340643,0.6231882013100944,0.5706457044218458,0.6805685756376356,6.756938737627003e-26,-0.34851620886795387,0.7057344757742915,0.6512988872635316,0.7647197930723413,1.743449230413662e-17
subject_race_asian/pacific islander,-0.8006249979720805,0.44904822216656487,0.305851242127379,0.6592888242937821,4.3865859754876756e-05,-0.4590069545699849,0.6319108502159823,0.44130700211388346,0.9048379488835745,0.012214006006457707,0.07885654688959269,1.0820490876289155,0.7700637556177241,1.5204328466275632,0.6495471922156335,-0.21625147114827412,0.8055327081662162,0.565965941149638,1.146505287239604,0.22983007598710803,-0.22643409992771674,0.7973718874466234,0.5710682410954778,1.1133554295902262,0.18368404505248526,-0.0967954905458247,0.9077416288968786,0.6907744318774157,1.1928566356934645,0.4873332136920282,-0.11934719997536916,0.8874996074208492,0.6619528145382034,1.189896826289124,0.42500587748820007,-0.14417912046798978,0.8657326637303495,0.6357794324564198,1.1788570167390893,0.3600165039949589,-0.5196860064723143,0.5947072528848666,0.3997891507347649,0.8846581153686859,0.010323399261334706,-0.27938662648501367,0.7562474613880155,0.4822053101850442,1.1860305367362085,0.22365550909862153,-0.348241320169525,0.7059285008722049,0.46097893013269653,1.0810364981328515,0.109244094786511
county_type_Non core,0.0652653269906056,1.0674422080431027,1.0128368142904365,1.1249915597807212,0.014848473608189106,0.011138274611516365,1.0112005361394545,0.9556455428071444,1.0699851341169,0.699246145355186,-0.06985287408330942,0.9325310092932282,0.8753922703037119,0.9933993168476799,0.030368922211124815,-0.08342753455813286,0.9199577494006447,0.8528325385801337,0.9923662881007409,0.030912347110451384,-0.07046986086739217,0.9319558274427934,0.8645970840198678,1.0045623335512237,0.06561526644504552,0.010913970949935013,1.0109737455925312,0.9423525885601217,1.0845918254854825,0.7608796225246907,-0.043689180249943387,0.9572514438928564,0.8875154842254688,1.0324668618425699,0.2576089119709096,-0.017140394038962073,0.9830056668108103,0.9049506849799381,1.067793148312372,0.6847037501214961,-0.11962377351388272,0.8872541824545855,0.8064191069156312,0.9761921283017356,0.014114220025444211,-0.06177616454251511,0.9400932894539457,0.8487514075377128,1.0412653045727893,0.2361841445649061,-0.044358019805832365,0.9566114103259922,0.872220216984509,1.0491678277415304,0.3465175605161436
county_type_Micropolitan,-0.008735924950849494,0.9913021223680736,0.9369124319382597,1.0488492460053123,0.7615664341203403,-0.04551505840665381,0.9555052140775474,0.9003566522309131,1.0140317305005333,0.13346635448042704,-0.05509212705924427,0.9463979550766579,0.8854682244461005,1.0115203060319418,0.10467460388739759,-0.000571041261767878,0.9994291217512629,0.9247334591717198,1.08015835211497,0.9885042131886769,-0.040140492549938504,0.9606544648757249,0.8925048953116248,1.0340077748967897,0.28498443864380574,-0.08494919729695252,0.9185589484936082,0.8550295697348291,0.98680861074706,0.020173239062391442,-0.09307408206276271,0.9111259997023852,0.8438960555864085,0.9837118941820551,0.017318519490589792,-0.08843424215280522,0.9153633010770622,0.8407475388826593,0.996601160524644,0.04150575640311797,-0.19634969108405606,0.8217248345822888,0.7478934700095364,0.9028447644564673,4.3563826275331436e-05,-0.2283767806098841,0.7958243521545368,0.7123829948017474,0.8890391883349807,5.3187458521074236e-05,-0.31332854726097226,0.7310097018754648,0.6611082659934356,0.8083020765639041,9.961883644419861e-10
subject_sex_female,0.06614224450013162,1.0683786773488977,1.0086492200071615,1.1316451503384655,0.024236314395681805,0.018016731079788687,1.018180011498297,0.959015382217589,1.0809946900095289,0.5552818609188515,-0.015819652095297034,0.9843048213609312,0.9190971547358056,1.0541388104208333,0.6510151383196354,0.09753807320042332,1.1024534146941103,1.0212261768078987,1.1901413802080123,0.01249464070929708,0.07407809244127815,1.0768908992519466,1.0001559323373248,1.1595132032877185,0.049518724141652246,0.07208734536809791,1.074749214329926,1.0036300057621874,1.150908070774135,0.03904668887051108,0.13461577040300435,1.1440971039184435,1.0639750746862882,1.2302526763425492,0.00027906337302093404,0.09411163294422173,1.0986823882213472,1.0136705936036148,1.1908237230168564,0.021997302104176653,0.049940465019733794,1.0512085108350797,0.961397879892823,1.1494089558168117,0.2730757891292025,0.06214293873222685,1.0641144370264073,0.9636890608107342,1.1750050728348116,0.21919386754998615,0.15024058140447463,1.1621137920680034,1.0649126038813017,1.26818713647717,0.000748444127330628
const,-0.7234878526094068,0.4850574930935119,0.46901058548583996,0.5016534357373599,0.0,-0.7438466029222145,0.4752821729910383,0.45871440193885255,0.4924483360633513,0.0,-0.8969585596276568,0.4078080994835529,0.39171692520722456,0.4245602763179253,0.0,-0.767743702759733,0.4640589428777137,0.44126261145666457,0.48803296919691613,4.399320998705975e-196,-0.6166143821118955,0.5397687984571561,0.5135302002588107,0.5673480462123675,6.252877032321239e-130,-0.4148902048061379,0.6604127868744595,0.6300859668181735,0.6921992744414673,4.849437241767101e-67,-0.39181577976224874,0.6758286037995712,0.6432875514956291,0.7100157630157112,1.32064391803352e-54,-0.24831688410262184,0.7801126987936788,0.7374164460364275,0.8252810553523973,5.294911929356263e-18,-0.14496066454576867,0.8650563198247848,0.8110535851371182,0.9226547421552764,1.0451016529513696e-05,-0.12531771267847272,0.8822165666654274,0.8212065500420557,0.9477592092501891,0.0006093668119781109,0.026620164870898584,1.0269776464837133,0.9604573567807043,1.0981050631048856,0.43590793966839514
