asian/pacific islander,black,hispanic,white,county,type
0.003189792663476874,0.0052732502396931925,0.00777070984530866,0.005249935583612471,Atascosa County,pct_srch
0.0,0.18181818181818182,0.08837209302325581,0.05521472392638037,Atascosa County,pct_contraband_srch
0.009932368907894338,0.033694234676856824,0.46098322870227154,0.4953901677129773,Atascosa County,pct_stopped
0.44417541027710516,0.561966640806827,0.5103326982265866,0.4970305189925581,Dallas County,pct_spd_over_lmt
0.0011580775911986102,0.003640145605824233,0.003542673107890499,0.0018411967779056386,Dallas County,pct_srch
0.0,0.14285714285714285,0.045454545454545456,0.06944444444444445,Dallas County,pct_contraband_srch
0.05985382658810651,0.16602273093145303,0.10985543642744454,0.664268006052996,Dallas County,pct_stopped
0.4925482531150745,0.5828110683525747,0.5041403581409792,0.6192837365858955,Brazoria County,pct_spd_over_lmt
0.0035431997819569366,0.005539606162306417,0.0037591776798825255,0.0033738126026971057,Brazoria County,pct_srch
0.07692307692307693,0.11678832116788321,0.1328125,0.10662824207492795,Brazoria County,pct_contraband_srch
0.022666371387443252,0.15111837005868675,0.21403499058797476,0.6121802679658952,Brazoria County,pct_stopped
0.6546762589928058,0.6366863905325444,0.6627178056955709,0.6335864883246429,Jim Wells County,pct_spd_over_lmt
0.002544529262086514,0.0075,0.005485524310846378,0.004745444958697053,Jim Wells County,pct_srch
0.0,0.0,0.010101010101010102,0.024691358024691357,Jim Wells County,pct_contraband_srch
0.007189283312932089,0.01456821198903505,0.6739996207092737,0.3042428839887592,Jim Wells County,pct_stopped
0.38561076604554867,0.5029650248093913,0.46865457158254,0.6079840469561292,Freestone County,pct_spd_over_lmt
0.0032626427406199023,0.0058034562806293525,0.005667383232362712,0.002289432461742379,Freestone County,pct_srch
0.0,0.1111111111111111,0.10344827586206896,0.07017543859649122,Freestone County,pct_contraband_srch
0.04560583528078748,0.1951231027075514,0.13155347827113284,0.6277175837405283,Freestone County,pct_stopped
0.4342979635584137,0.512785125551083,0.4880933161123668,0.5159316520721561,Bell County,pct_spd_over_lmt
0.002784868879090276,0.004999180462219309,0.0068992620409589105,0.0030364159784824225,Bell County,pct_srch
0.16666666666666666,0.09016393442622951,0.08227848101265822,0.14186851211072665,Bell County,pct_contraband_srch
0.02983433186058556,0.16681905663152108,0.15846211883859665,0.6448844926692967,Bell County,pct_stopped
0.5855263157894737,0.6363636363636364,0.6567028985507246,0.7381290252155878,Mills County,pct_spd_over_lmt
0.0,0.0020920502092050207,0.004935834155972359,0.0008085008085008085,Mills County,pct_srch
,0.0,0.0,0.0,Mills County,pct_contraband_srch
0.013899049012435992,0.047275054864667154,0.10095098756400878,0.837874908558888,Mills County,pct_stopped
0.5692541856925418,0.6504961411245865,0.6687414604524062,0.7401769826383879,Palo Pinto County,pct_spd_over_lmt
0.010291595197255575,0.025197328476017,0.023239680887963927,0.01059911497389968,Palo Pinto County,pct_srch
0.0,0.10843373493975904,0.029850746268656716,0.0625,Palo Pinto County,pct_contraband_srch
0.012520724944257046,0.06914031978350771,0.12560745526270653,0.7927315000095287,Palo Pinto County,pct_stopped
0.7166666666666667,0.7558139534883721,0.7644209599295465,0.78139167325209,Bandera County,pct_spd_over_lmt
0.018518518518518517,0.012552301255230125,0.005483549351944167,0.005966101694915254,Bandera County,pct_srch
0.0,0.0,0.09090909090909091,0.030303030303030304,Bandera County,pct_contraband_srch
0.004141501294219155,0.008904227782571182,0.1568248490077653,0.8301294219154444,Bandera County,pct_stopped
0.5372625426205553,0.5610820244328097,0.5962796897721765,0.6645524586275755,Wise County,pct_spd_over_lmt
0.005984766050054407,0.012735063080218996,0.010795949842419366,0.004938191122664341,Wise County,pct_srch
0.0,0.1308411214953271,0.09316770186335403,0.0858085808580858,Wise County,pct_contraband_srch
0.012954234261520309,0.05785551580315621,0.10419545560666578,0.8249947943286577,Wise County,pct_stopped
0.5221562357240749,0.6087101539047982,0.5761823066714142,0.6120330556302069,Montgomery County,pct_spd_over_lmt
0.00348866184899078,0.017802911299612523,0.010423031305035402,0.007751161242762362,Montgomery County,pct_srch
0.07142857142857142,0.11176470588235295,0.07586206896551724,0.10526315789473684,Montgomery County,pct_contraband_srch
0.021336724600819555,0.10230810834514917,0.1506580325776069,0.7256971344764244,Montgomery County,pct_stopped
0.5924024640657084,0.6758299851977162,0.687093389296957,0.7687679229823843,Clay County,pct_spd_over_lmt
0.01098901098901099,0.011672278338945005,0.023314285714285714,0.0058623040218132244,Clay County,pct_srch
0.0,0.11538461538461539,0.029411764705882353,0.12093023255813953,Clay County,pct_contraband_srch
0.019664452565060265,0.09549575013627828,0.09622256768488421,0.7886172296137772,Clay County,pct_stopped
0.523892267593397,0.6077933079203727,0.5961962513781698,0.6761814376794666,Orange County,pct_spd_over_lmt
0.004553734061930784,0.01557632398753894,0.00951531370799881,0.0045509708737864075,Orange County,pct_srch
0.0,0.047619047619047616,0.0,0.05555555555555555,Orange County,pct_contraband_srch
0.021724769256903417,0.13372718521734206,0.06847737868292407,0.7760706668428304,Orange County,pct_stopped
0.7120481927710843,0.7028086218158066,0.762466307277628,0.847041847041847,Moore County,pct_spd_over_lmt
0.01034928848641656,0.008492569002123142,0.011374636979670862,0.006923040447626725,Moore County,pct_srch
0.125,0.25,0.1276595744680851,0.1232876712328767,Moore County,pct_contraband_srch
0.024810928765731027,0.045765701132932775,0.26631393298059963,0.6631094371207366,Moore County,pct_stopped
0.4075067024128686,0.4984894259818731,0.46170816262212416,0.5072499506806076,Blanco County,pct_spd_over_lmt
0.002976190476190476,0.0016474464579901153,0.0074309978768577496,0.0032484822664820535,Blanco County,pct_srch
0.0,0.0,0.047619047619047616,0.06557377049180328,Blanco County,pct_contraband_srch
0.015228219155711603,0.02702702702702703,0.1296235812852127,0.8281211725320486,Blanco County,pct_stopped
0.3979550102249489,0.5337616822429907,0.6418761444980856,0.617810602442519,Guadalupe County,pct_spd_over_lmt
0.005061155630535639,0.01196663846246827,0.010663244989159772,0.00629121368739975,Guadalupe County,pct_srch
0.16666666666666666,0.0707070707070707,0.029045643153526972,0.08781869688385269,Guadalupe County,pct_contraband_srch
0.026089461778138204,0.09139314524734303,0.2566157326390371,0.6259016603354817,Guadalupe County,pct_stopped
0.5532994923857868,0.642174131857071,0.6354869334932294,0.6745556260910966,Medina County,pct_spd_over_lmt
0.0017730496453900709,0.00482573726541555,0.00686791247404568,0.005446892795246348,Medina County,pct_srch
0.0,0.1111111111111111,0.05426356589147287,0.08333333333333333,Medina County,pct_contraband_srch
0.006348899416674723,0.02136710818911341,0.4304145584238401,0.5418694339703718,Medina County,pct_stopped
0.5244444444444445,0.5087881591119334,0.5568519304200255,0.6838923395445135,Concho County,pct_spd_over_lmt
0.0,0.0009765625,0.0033392698130008903,0.0010354646647683149,Concho County,pct_srch
,0.0,0.0,0.08333333333333333,Concho County,pct_contraband_srch
0.012432312962758317,0.05973035694551884,0.26047077025085646,0.6673665598408663,Concho County,pct_stopped
0.746381805651275,0.7616352201257862,0.8227154046997389,0.7931676193008108,Carson County,pct_spd_over_lmt
0.014671814671814672,0.04412747938488968,0.0424889056746294,0.010120796604635978,Carson County,pct_srch
0.10526315789473684,0.06565656565656566,0.03333333333333333,0.059907834101382486,Carson County,pct_contraband_srch
0.02308340889928252,0.07590003022637967,0.1828218711719881,0.7181946897023497,Carson County,pct_stopped
0.3063973063973064,0.3675146771037182,0.4013349628654696,0.39677439288141875,Live Oak County,pct_spd_over_lmt
0.0024009603841536613,0.004105090311986864,0.004443525886121732,0.0029737161859691758,Live Oak County,pct_srch
0.0,0.0,0.06976744186046512,0.043010752688172046,Live Oak County,pct_contraband_srch
0.013147410358565738,0.037715803452855245,0.47124096207761546,0.47789582411096354,Live Oak County,pct_stopped
0.7266355140186916,0.7641083521444695,0.7349545878957644,0.7926619694105517,Kleberg County,pct_spd_over_lmt
0.005025125628140704,0.012330456226880395,0.010722833891814266,0.0064131514768313615,Kleberg County,pct_srch
0.0,0.0,0.017857142857142856,0.014084507042253521,Kleberg County,pct_contraband_srch
0.011719284795049424,0.024287396292544016,0.645327345910572,0.3186659730018346,Kleberg County,pct_stopped
0.6546227417640808,0.7042640990371389,0.6336915037284951,0.6592093719358002,Hidalgo County,pct_spd_over_lmt
0.0048484848484848485,0.01171875,0.005209323019738885,0.0059643749496252115,Hidalgo County,pct_srch
0.0,0.0,0.02224199288256228,0.03153153153153153,Hidalgo County,pct_contraband_srch
0.003174432005823162,0.00489981330835125,0.8612651897582444,0.13066056492758116,Hidalgo County,pct_stopped
0.6012269938650306,0.7630616509926855,0.7499069594343134,0.8287236877164935,Cass County,pct_spd_over_lmt
0.008639308855291577,0.011457314517255833,0.036782538399353276,0.006198579961681505,Cass County,pct_srch
0.0,0.04878048780487805,0.01098901098901099,0.045454545454545456,Cass County,pct_contraband_srch
0.010106229074525689,0.15833092216756914,0.05553259207208697,0.7760302566858183,Cass County,pct_stopped
0.6407447973713034,0.7239770279971285,0.7017716535433071,0.7660997770160083,Milam County,pct_spd_over_lmt
0.0035629453681710215,0.0106951871657754,0.010036978341257264,0.005197652216957782,Milam County,pct_srch
0.0,0.10714285714285714,0.05263157894736842,0.08163265306122448,Milam County,pct_contraband_srch
0.021412322052580972,0.13067848683130467,0.1430380637444593,0.704871127371655,Milam County,pct_stopped
0.6487053883834849,0.6928411176830512,0.71463733558957,0.7624020016680567,Hudspeth County,pct_spd_over_lmt
0.008481110254433308,0.014364640883977901,0.010622742129709272,0.00689703957839635,Hudspeth County,pct_srch
0.0,0.15384615384615385,0.04048582995951417,0.046153846153846156,Hudspeth County,pct_contraband_srch
0.022940195071868584,0.07867043121149897,0.4173511293634497,0.48103824435318276,Hudspeth County,pct_stopped
0.5752688172043011,0.7385857461024499,0.7203972498090145,0.7710018668326073,Tyler County,pct_spd_over_lmt
0.0,0.003499562554680665,0.004111842105263158,0.002071305804063285,Tyler County,pct_srch
,0.0,0.0,0.0,Tyler County,pct_contraband_srch
0.006367682300581993,0.12297158507360494,0.044813420061622734,0.8258473125641903,Tyler County,pct_stopped
0.5813289849164288,0.6872899408284023,0.6464601769911504,0.706254473252834,Chambers County,pct_spd_over_lmt
0.007475813544415127,0.02718742074562516,0.01708317063647013,0.005003839579875647,Chambers County,pct_srch
0.058823529411764705,0.08395522388059702,0.04,0.06930693069306931,Chambers County,pct_contraband_srch
0.031368286445012786,0.27016624040920717,0.1445012787723785,0.5539641943734015,Chambers County,pct_stopped
0.744475138121547,0.7814383286460426,0.7839135654261705,0.8297043700018017,Randall County,pct_spd_over_lmt
0.00322061191626409,0.005550416281221091,0.003663808895727999,0.0022125244140625,Randall County,pct_srch
0.5,0.08333333333333333,0.1,0.05517241379310345,Randall County,pct_contraband_srch
0.007936768945747142,0.02728538384801745,0.1735784523300556,0.7911993948761799,Randall County,pct_stopped
0.41867704280155643,0.5582938388625592,0.5453429701350061,0.6150374749287448,Hill County,pct_spd_over_lmt
0.00909090909090909,0.013005202080832333,0.02177384235738133,0.005257417713023295,Hill County,pct_srch
0.0,0.09230769230769231,0.04666666666666667,0.05851063829787234,Hill County,pct_contraband_srch
0.024868327127505644,0.10178843593849478,0.1417243840796404,0.7316188528543592,Hill County,pct_stopped
0.6557620817843867,0.7270942408376964,0.7597403450677389,0.7160643544344732,El Paso County,pct_spd_over_lmt
0.007738607050730868,0.010579064587973273,0.0050715097839746275,0.0055437467685413916,El Paso County,pct_srch
0.0,0.12280701754385964,0.05309734513274336,0.03626943005181347,El Paso County,pct_contraband_srch
0.011143053610929305,0.050636686743494363,0.6306388407910325,0.3075814188545438,El Paso County,pct_stopped
0.5059523809523809,0.5834621329211747,0.575716694772344,0.6698928957453081,Lampasas County,pct_spd_over_lmt
0.003367003367003367,0.005852842809364548,0.0032526201662450307,0.0029752744434184877,Lampasas County,pct_srch
1.0,0.0,0.0,0.1206896551724138,Lampasas County,pct_contraband_srch
0.013443226374329839,0.05185244458670081,0.11890853804913179,0.8157957909898376,Lampasas County,pct_stopped
0.5621301775147929,0.6689823168531216,0.6099851705388037,0.7168158612490384,Anderson County,pct_spd_over_lmt
0.0,0.004829984544049459,0.0034056282487901057,0.0031733071056098874,Anderson County,pct_srch
,0.08,0.05263157894736842,0.1111111111111111,Anderson County,pct_contraband_srch
0.00678210485561326,0.14807150581418635,0.0810781944648412,0.7640681948653592,Anderson County,pct_stopped
0.49417852522639066,0.601484441906937,0.6169547627804339,0.5843563552306875,Bexar County,pct_spd_over_lmt
0.0,0.004711055276381909,0.003914590747330961,0.0020834011523812625,Bexar County,pct_srch
,0.13333333333333333,0.10101010101010101,0.09375,Bexar County,pct_contraband_srch
0.0121686291795227,0.05514451231030792,0.42835778603362507,0.5043290724765443,Bexar County,pct_stopped
0.5300546448087432,0.6044387932030979,0.5946422665637746,0.6721746827972853,Nacogdoches County,pct_spd_over_lmt
0.0036363636363636364,0.006315262927530795,0.008158220024721878,0.0015214150696931045,Nacogdoches County,pct_srch
0.0,0.009900990099009901,0.0,0.020202020202020204,Nacogdoches County,pct_contraband_srch
0.009291415341497593,0.1757245273055911,0.09212209833668433,0.722861959016227,Nacogdoches County,pct_stopped
0.5765673175745119,0.7123998114097124,0.6272475795297372,0.7119429362969096,Grayson County,pct_spd_over_lmt
0.003367003367003367,0.007969151670951156,0.004610655737704918,0.0020854700854700853,Grayson County,pct_srch
0.0,0.0,0.0,0.10655737704918032,Grayson County,pct_contraband_srch
0.01344479756805306,0.058643084150891256,0.059941964902583945,0.8679701533784717,Grayson County,pct_stopped
0.715370018975332,0.7455128205128205,0.7221861190538081,0.8041479580927945,Culberson County,pct_spd_over_lmt
0.0072992700729927005,0.007023492371034149,0.009220546513364193,0.004129341636418129,Culberson County,pct_srch
0.2,0.0,0.032388663967611336,0.08870967741935484,Culberson County,pct_contraband_srch
0.022648158494133826,0.06707063761513889,0.44113054564728466,0.46915065824344265,Culberson County,pct_stopped
0.5,0.6655737704918033,0.6448,0.7185383244206773,Shackelford County,pct_spd_over_lmt
0.0,0.007326007326007326,0.004549590536851683,0.0031840988035507526,Shackelford County,pct_srch
,0.0,0.2,0.12121212121212122,Shackelford County,pct_contraband_srch
0.004672533291799704,0.02382991978817849,0.09742231913402383,0.874075227785998,Shackelford County,pct_stopped
0.6817248459958932,0.7566331198536139,0.7512747875354108,0.7732969066713669,Hood County,pct_spd_over_lmt
0.0045871559633027525,0.007099391480730223,0.00493138936535163,0.004817196046444679,Hood County,pct_srch
0.0,0.14285714285714285,0.043478260869565216,0.05179282868525897,Hood County,pct_contraband_srch
0.007653863079147545,0.01719368831332118,0.08323379644181807,0.8919186521657132,Hood County,pct_stopped
0.681924882629108,0.7199832950511589,0.7483712666046197,0.7923110076717524,Taylor County,pct_spd_over_lmt
0.0013315579227696406,0.0060961313012895665,0.004858068203467327,0.0023708094091498427,Taylor County,pct_srch
0.0,0.0,0.058823529411764705,0.0546875,Taylor County,pct_contraband_srch
0.0112853661121119,0.063447070043446,0.1565910776729893,0.7686764861714528,Taylor County,pct_stopped
0.5426039536468984,0.635095250872015,0.6526923076923077,0.7383909500830631,Wilbarger County,pct_spd_over_lmt
0.0037313432835820895,0.0049504950495049506,0.005215675218494502,0.0028237420229287854,Wilbarger County,pct_srch
0.4,0.11764705882352941,0.08108108108108109,0.03,Wilbarger County,pct_contraband_srch
0.028804806691668794,0.07319994502150053,0.15319366176441712,0.7448015865224136,Wilbarger County,pct_stopped
0.6938405797101449,0.8088295857013426,0.8015923566878981,0.8568376068376068,Bowie County,pct_spd_over_lmt
0.005905511811023622,0.0152,0.02868002764340014,0.007566129160378108,Bowie County,pct_srch
0.0,0.06432748538011696,0.012048192771084338,0.047244094488188976,Bowie County,pct_contraband_srch
0.007919996556523236,0.17436905462215016,0.04505215432515029,0.7726587944961764,Bowie County,pct_stopped
0.5523520485584219,0.598114824335904,0.6482351764823517,0.7317713689073104,Tom Green County,pct_spd_over_lmt
0.0033277870216306157,0.00853619981030667,0.008974859245219912,0.0029217050597851787,Tom Green County,pct_srch
0.0,0.07407407407407407,0.043478260869565216,0.14450867052023122,Tom Green County,pct_contraband_srch
0.007540822281470632,0.040061333546932754,0.22893661818722752,0.7234612259843691,Tom Green County,pct_stopped
0.4882154882154882,0.6365163819658359,0.6362540006493808,0.6989287262369187,Victoria County,pct_spd_over_lmt
0.004796163069544364,0.008836524300441826,0.01296341762828382,0.0034212309976438694,Victoria County,pct_srch
0.0,0.03333333333333333,0.011363636363636364,0.02830188679245283,Victoria County,pct_contraband_srch
0.0153060349999143,0.061241280016454416,0.36967588228236464,0.5537768027012666,Victoria County,pct_stopped
0.6298200514138818,0.6285796105383734,0.6838211643615311,0.7557043650793651,Coryell County,pct_spd_over_lmt
0.0,0.004,0.0026595744680851063,0.0029358001440203843,Coryell County,pct_srch
,0.08333333333333333,0.0,0.018867924528301886,Coryell County,pct_contraband_srch
0.014324115329381007,0.12858563169716833,0.11448245387929447,0.7426077990941562,Coryell County,pct_stopped
0.6704545454545454,0.7433899248538826,0.7051698670605613,0.7896372520243788,Wood County,pct_spd_over_lmt
0.004329004329004329,0.003094059405940594,0.004095563139931741,0.0020480820764106882,Wood County,pct_srch
0.0,0.0,0.0,0.06542056074766354,Wood County,pct_contraband_srch
0.0040493281796429225,0.05514141971900117,0.05198171666973434,0.8888275354316215,Wood County,pct_stopped
0.5044404973357016,0.5982693219535324,0.6059380776340111,0.6113396204976708,Ellis County,pct_spd_over_lmt
0.003207184092366902,0.008495301840648731,0.016494845360824743,0.0054446460980036296,Ellis County,pct_srch
0.0,0.10606060606060606,0.0390625,0.08444444444444445,Ellis County,pct_contraband_srch
0.02689276331502269,0.13440012737839344,0.1378711885996338,0.7008359207069501,Ellis County,pct_stopped
0.6463022508038585,0.730185497470489,0.717439293598234,0.7947863654669938,Jack County,pct_spd_over_lmt
0.007194244604316547,0.004708097928436911,0.004626334519572953,0.003898870533381567,Jack County,pct_srch
0.5,0.4,0.07692307692307693,0.07216494845360824,Jack County,pct_contraband_srch
0.009722699846812767,0.037077562759871195,0.09916528589739582,0.8540344514959202,Jack County,pct_stopped
0.6725581395348837,0.7158636450199962,0.725977568960291,0.782219305868374,Wichita County,pct_spd_over_lmt
0.007345225603357817,0.00896580483736447,0.011824030603373326,0.0036704336907176665,Wichita County,pct_srch
0.0,0.32558139534883723,0.058823529411764705,0.12631578947368421,Wichita County,pct_contraband_srch
0.0155062241262423,0.07575692010327867,0.09518657954332367,0.8135502762271554,Wichita County,pct_stopped
0.5194174757281553,0.5995045417010735,0.636629322942036,0.6806629834254143,Armstrong County,pct_spd_over_lmt
0.0017452006980802793,0.01054481546572935,0.01158504476040021,0.004224018643944359,Armstrong County,pct_srch
0.0,0.0,0.0,0.034482758620689655,Armstrong County,pct_contraband_srch
0.03364363873918014,0.06592628885622516,0.11176438564973597,0.7886656867548587,Armstrong County,pct_stopped
0.4883625969783585,0.555627973668774,0.5471796204834937,0.6225499542403905,Williamson County,pct_spd_over_lmt
0.0038860103626943004,0.004455303248059787,0.0065157116451016635,0.0035338130632631506,Williamson County,pct_srch
0.05555555555555555,0.14516129032258066,0.09219858156028368,0.11731843575418995,Williamson County,pct_contraband_srch
0.03302793115304492,0.10351987810879869,0.15580904610696492,0.7076431446311915,Williamson County,pct_stopped
0.6577355229040622,0.7207644962747004,0.7665167151803828,0.8172274009452467,Eastland County,pct_spd_over_lmt
0.0018814675446848542,0.01515685583362707,0.009613535858488752,0.004118173679498657,Eastland County,pct_srch
0.0,0.20930232558139536,0.11,0.11594202898550725,Eastland County,pct_contraband_srch
0.016021380303533842,0.08553506148222001,0.15702891326021934,0.7414146449540268,Eastland County,pct_stopped
0.553030303030303,0.6763392857142857,0.6661939372451693,0.7426671881110677,Polk County,pct_spd_over_lmt
0.004070556309362279,0.006613900032527377,0.01071853910281858,0.0027608909182617004,Polk County,pct_srch
0.0,0.11475409836065574,0.018518518518518517,0.08653846153846154,Polk County,pct_contraband_srch
0.013843007708038382,0.17230349745687168,0.09861395137468758,0.7152395434604023,Polk County,pct_stopped
0.5277777777777778,0.6368460955269143,0.6056436404274639,0.6785219994206444,Midland County,pct_spd_over_lmt
0.010752688172043012,0.015126737530662305,0.008638642499035867,0.0050968399592252805,Midland County,pct_srch
0.0,0.0,0.08928571428571429,0.08,Midland County,pct_contraband_srch
0.008173374613003097,0.05448916408668731,0.29570691434468527,0.6416305469556244,Midland County,pct_stopped
0.6496023856858847,0.7374511336982017,0.6994941511223522,0.774324669019937,Smith County,pct_spd_over_lmt
0.0037017451084082496,0.01665622217091593,0.010715219095740048,0.0053010654703490815,Smith County,pct_srch
0.0,0.053465346534653464,0.04065040650406504,0.04628099173553719,Smith County,pct_contraband_srch
0.011961950059453032,0.1901307966706302,0.07524375743162902,0.7226634958382877,Smith County,pct_stopped
0.6102941176470589,0.7417827298050139,0.6706798866855525,0.7801347854522706,Lamar County,pct_spd_over_lmt
0.012448132780082987,0.009193357058125741,0.010391686650679457,0.004386628346694902,Lamar County,pct_srch
0.0,0.0967741935483871,0.15384615384615385,0.0896551724137931,Lamar County,pct_contraband_srch
0.0067245172933817895,0.08877846176666913,0.03490815594946723,0.8695888649904818,Lamar County,pct_stopped
0.5771375464684015,0.6879066516104748,0.6445379255948469,0.6918894261472494,Kaufman County,pct_spd_over_lmt
0.003968253968253968,0.023861295490959028,0.016051364365971106,0.00997836721170899,Kaufman County,pct_srch
0.0,0.06474820143884892,0.02727272727272727,0.076171875,Kaufman County,pct_contraband_srch
0.013106606899239915,0.22653966088481778,0.09268417462482947,0.6676695575911128,Kaufman County,pct_stopped
0.5009763506183554,0.6202572090422558,0.5821060382916053,0.6279609632153376,Denton County,pct_spd_over_lmt
0.0033484812245874193,0.016188176370628745,0.012672317835431116,0.0071584629225035345,Denton County,pct_srch
0.07142857142857142,0.07734806629834254,0.0472972972972973,0.0843806104129264,Denton County,pct_contraband_srch
0.03928337040919822,0.10671882857313321,0.11577045351879789,0.7382273474988706,Denton County,pct_stopped
0.534368932038835,0.6480486094881982,0.6329822251481237,0.6773602006618469,Brazos County,pct_spd_over_lmt
0.0024968789013732834,0.018678701266140154,0.010053294573643411,0.0071056371387967785,Brazos County,pct_srch
