variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.19614849546432392,1.2167075674754086,1.2013191860351444,1.2322930674551116,2.094755258694097e-200,0.16034629360873212,1.1739173206776148,1.158019622182677,1.1900332683391424,1.503878389217224e-117,0.22763538963334015,1.2556274271835792,1.237732369310112,1.2737812106945388,4.280737565477224e-212,0.24319895954554105,1.2753223364308541,1.2569329097522675,1.2939808077107424,3.2655634751584637e-236,0.24577243146930372,1.2786085693578324,1.259831211111145,1.2976657977804726,1.5439453748781353e-232,0.28477437865399036,1.3294620392660337,1.3097962383361632,1.3494231103416672,5.462129184991469e-307,0.2557869954449144,1.2914776080265462,1.271927462765892,1.3113282485519866,6.588246560800793e-237,0.3035936368293887,1.3547184365423373,1.332995718806864,1.3767951512630654,1.2599657788935686e-296,0.33009578119144106,1.391101363428981,1.36739402737052,1.415219727890184,4.97078619920355e-310,0.30925170235755367,1.362405247962935,1.3383908159011286,1.3868505653389558,1.316047433454687e-254,0.28282851395146896,1.3268776013092558,1.304694867590623,1.349437491164128,4.251341087426449e-237,0.26691867263147967,1.305934233817024,1.2851051217475462,1.3271009462137127,3.0945638776197963e-232
subject_race_hispanic,0.27995962172348543,1.323076387714614,1.3102642319370843,1.3360138245855804,0.0,0.29540725479668783,1.3436734647366295,1.3302534513656168,1.3572288634048524,0.0,-0.019265652083333914,0.9809187445194553,0.9693572378754557,0.992618145048863,0.0014486804543462862,0.3292793696850066,1.3899661157469523,1.3769361355816394,1.4031193989317163,0.0,0.35304866031256904,1.423400404857058,1.409593089399827,1.4373429664087611,0.0,0.3875468236517958,1.473361940190358,1.4589135322414553,1.4879534385196325,0.0,0.463447358003532,1.5895442787377585,1.5736594272041695,1.60558947532688,0.0,0.45017821962808735,1.5685917144126222,1.5521554483102606,1.585202029347323,0.0,0.32111825950621165,1.3786686119228548,1.3635371208101537,1.3939680207400318,0.0,0.26428678529792443,1.3025016810760175,1.2879564530878589,1.3172111721157105,0.0,0.29071060441939467,1.337377496804906,1.3232452826607064,1.351660642510498,0.0,0.26159105983947,1.2989952224829442,1.28607836736725,1.3120418093088617,0.0
subject_race_asian/pacific islander,0.830587236800086,2.294665856922318,2.2211044782889604,2.3706635353692755,0.0,0.7516278583929846,2.1204489993237647,2.050997162877749,2.19225264671961,0.0,0.730739054350645,2.076614771870695,2.0127547121864753,2.142500963799535,0.0,0.8098752199135378,2.2476275100228493,2.1844126182902177,2.3126717825708587,0.0,0.7816757281374047,2.1851308845237503,2.1243699350501064,2.24762971068263,0.0,0.7938031582220424,2.2117922466878555,2.1524486389865176,2.2727719741605195,0.0,0.8162337169614777,2.2619645757005817,2.200354820498479,2.325299399014747,0.0,0.8582399454435992,2.3590050601030335,2.2913460819144658,2.4286618758795817,0.0,0.7994631321266298,2.2243464277403193,2.155464694620265,2.295429399957198,0.0,0.7910859488158394,2.2057905016822663,2.1363869360506134,2.2774487407726944,0.0,0.7187530339492035,2.0518729987569837,1.98457463614987,2.121453497559481,0.0,0.6492241380883582,1.9140552102365056,1.8561556654908746,1.9737608304875898,0.0
county_type_Non core,-0.17923261436018956,0.835911431777054,0.8289320594813008,0.8429495684034728,0.0,-0.19348402668161485,0.824082999430106,0.8167891569065008,0.8314419752115529,0.0,-0.3345677282018006,0.7156473736767459,0.7090754940924624,0.7222801629972001,0.0,-0.2411462238391717,0.7857267260095461,0.7782872152076008,0.7932373497886684,0.0,-0.14075036932078555,0.8687061403368517,0.8602586047751448,0.8772366286951597,2.462600575097051e-175,-0.18171261425532137,0.833840939984817,0.8255524858803408,0.842212609236261,2.2493612458170787e-278,-0.1064015801244232,0.8990635295277092,0.889975687347539,0.9082441707322414,1.24049329086978e-93,-0.11673337853012687,0.8898224072969751,0.8802987395710019,0.8994491085079208,2.543438744062849e-100,-0.21722434164944066,0.8047494102422197,0.7955954780376707,0.8140086654119167,3.784542651113421e-303,-0.1447620035109837,0.8652281898798047,0.8550678993440566,0.8755092094288276,1.7380165545022588e-127,-0.21127769071914002,0.8095492313571171,0.8004772487708681,0.8187240286931564,1.3986274708781277e-295,-0.3140006627032513,0.7305185440422503,0.722698192107392,0.7384235203819471,0.0
county_type_Micropolitan,-0.36588744942231066,0.6935808597433453,0.6865659304483909,0.700667463484745,0.0,-0.3256221592996618,0.7220779663394843,0.7144167336083629,0.7298213562824951,0.0,-0.47749606391606325,0.6203347272809284,0.6133762807293154,0.6273721139219008,0.0,-0.42097484151964837,0.6564066153943731,0.6488089758790601,0.6640932242802567,0.0,-0.28975153387498787,0.7484495088267833,0.7395736589318024,0.7574318805136193,0.0,-0.39803475355929935,0.6716386854215176,0.6634861691365512,0.6798913748899931,0.0,-0.3598963486191488,0.6977486449335257,0.689289361838927,0.7063117443271076,0.0,-0.36898198457432657,0.6914378668856028,0.6826217783046158,0.7003678156162921,0.0,-0.5658448355589917,0.5678801786708474,0.5600848717623783,0.5757839812964137,0.0,-0.5903588596766557,0.5541283947132846,0.5462161862778497,0.5621552153552019,0.0,-0.5444359128919467,0.5801689568830525,0.5725145933308247,0.5879256571828012,0.0,-0.5925468518706449,0.552917291536493,0.5458583272533628,0.5600675413680205,0.0
subject_sex_female,-0.009439098327792945,0.9906053101257373,0.9828902849647747,0.9983808930255897,0.017973384030410863,0.0022239716499410297,1.0022264465092232,0.993955902056231,1.010565808809574,0.5988669804316985,0.0431820050037602,1.0441279140627895,1.0351533306472538,1.0531803054175914,1.0787924575886128e-22,0.027530040005072216,1.02791249313997,1.0190111669772657,1.036891574689487,5.505907380576005e-10,0.03592816433829701,1.0365813803069286,1.027374207353574,1.045871066557956,2.957741485488747e-15,0.004393943976436043,1.0044036115026067,0.9953985360370448,1.013490153216314,0.33894827896820223,-0.042475857796663775,0.9584136034577403,0.9497060450874707,0.9672009987135007,7.408896879263219e-20,-0.04250343870122432,0.9583871699081461,0.9491985559087599,0.9676647332919409,5.280276389052116e-18,-0.044295993193717575,0.9566707475311089,0.9468740062568995,0.9665688498512014,3.3257673939241694e-17,-0.05990963351458831,0.9418496413806224,0.9318721404331167,0.9519339708519545,2.8826459872554704e-28,-0.049172022943911875,0.9520173467850501,0.9424552754357646,0.9616764340998376,1.3345210337216502e-21,-0.06404306071526401,0.9379646092341523,0.9290440934742136,0.9469707781961103,2.064024521223498e-39
const,-0.5779745543039405,0.5610335595499776,0.5565244560542564,0.5655791969555997,0.0,-0.6179643073180058,0.5390406425392371,0.534446401019672,0.5436743773645852,0.0,-0.7664283127186938,0.4646697630349334,0.4605774290794423,0.46879845829722305,0.0,-0.9923285185779417,0.3707124743566329,0.36722752444678336,0.3742304960682012,0.0,-1.189823303784753,0.3042750235620721,0.3012920805693189,0.30728749918934134,0.0,-1.2166050699047342,0.2962341559747631,0.2932533647467178,0.29924524563213023,0.0,-1.1513593571523166,0.3162066393383197,0.3128331937293249,0.31961646259362886,0.0,-1.1210925136497412,0.3259235241443961,0.32221243308433095,0.329677357803573,0.0,-1.01469402295523,0.36251333362312976,0.3580675684825919,0.36701429736143115,0.0,-0.9334755123351918,0.39318481426988144,0.38822294218344033,0.39821010397523954,0.0,-0.9049055498976573,0.40458009592994854,0.3996723048314824,0.40954815243378556,0.0,-0.8692878236274703,0.4192500229125785,0.4144272973208798,0.4241288709708309,0.0
daytime,0.1898835367202355,1.2091087726836827,1.1996615234234314,1.2186304183606254,0.0,0.19617485914572041,1.2167396447889065,1.2066964565681328,1.2268664212468783,0.0,0.1850667325008424,1.2032987365824266,1.192930717222835,1.213756866644919,0.0,0.23092384336374225,1.2597632964607908,1.2485752542020534,1.2710515908181996,0.0,0.23553835624359337,1.265589923601652,1.2539493763983487,1.277338531259183,0.0,0.24294443094388224,1.2749977717271503,1.262864313016289,1.287247807348746,0.0,0.2038302975987474,1.2260900653719407,1.2136546529076622,1.2386528942168067,0.0,0.21032649913999038,1.2340809205455832,1.2208181009937435,1.2474878257579496,0.0,0.2508851622454676,1.2851624906820567,1.2703513724488584,1.3001462928104948,0.0,0.11660728022670834,1.1236780524374161,1.1104401445022796,1.137073773657102,7.143184945960079e-83,0.11475815221980888,1.1216021477781457,1.1089105745242644,1.1344389771377574,6.017184597982586e-87,0.10409668984979238,1.109707747203852,1.0978471963582832,1.1216964330638626,2.1824909624640985e-80
