variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016
subject_race_black,0.5587578075293136,1.7484991782192163,1.7134516737786356,1.7842635558499254,0.0,0.4650684024537924,1.5921230902886125,1.5572636454229583,1.6277628660249661,0.0,0.5299457448720011,1.6988401353291445,1.657995312334555,1.7406911732105,0.0,0.7634145375340705,2.1455899242620133,2.0881696622330375,2.2045891224048058,0.0,0.810638010192745,2.249342632494986,2.1923264864437764,2.307841605547847,0.0,0.8213824955043049,2.2736409641467294,2.2182118965678166,2.3304551029793945,0.0,0.7683607681186577,2.1562287962341813,2.1010771065105636,2.2128281762257784,0.0,0.6881420391005431,1.9900147267791344,1.930831958962545,2.051011531280881,0.0,0.6995188444770729,2.012784012298672,1.9460389286604063,2.081818313343779,0.0,0.6905610588307912,1.994834438805666,1.9220091618997737,2.0704190787060495,5.387765967879387e-290,0.7877474370730281,2.1984387230182865,2.1281608943724413,2.2710373222469555,0.0
subject_race_hispanic,0.4314815563601551,1.5395367451902413,1.5151756381328578,1.5642895319460868,0.0,0.37943427430249277,1.4614575714196414,1.4372119886189285,1.4861121741074699,0.0,0.43779533682303245,1.5492877928080606,1.5193200507472309,1.579846631895342,0.0,0.4074129697171415,1.5029246398856286,1.4719919445727234,1.534507360249859,0.0,0.45272392970977576,1.5725899812088244,1.5416132172425443,1.6041891839912032,0.0,0.4395311010220814,1.551979326350851,1.5221590221723138,1.5823838339722263,0.0,0.35013408399871326,1.4192578356015533,1.3899503897839836,1.4491832361221562,3.220539703778536e-237,0.3188936375572138,1.3756050044160963,1.3436997202412115,1.4082678590086466,2.7297034780197423e-156,0.26117509993587107,1.298455004917637,1.2654757232769158,1.3322937522893339,4.3068171360069186e-88,0.2875115186147625,1.3331059476086138,1.2964930114594455,1.370752832326432,4.8298028180836387e-91,0.25150497904409,1.2859593028960292,1.2537795438788217,1.3189649941079844,2.8436329007847655e-84
subject_race_asian/pacific islander,-0.7200055366700217,0.48674956098080874,0.4395883766349112,0.5389704271270623,1.322056937303217e-43,-0.69047277436895,0.5013389928027286,0.4524880976621195,0.5554638608243234,8.746314675393183e-40,-0.7236357522398243,0.4849857585744373,0.4350791944616756,0.5406169474756193,5.5087049324764657e-39,-0.6316341565636765,0.5317221733669054,0.47475127826726043,0.5955296648845755,8.883395287363738e-28,-0.614686747162781,0.5408102791322853,0.48587607299627633,0.6019554661572762,2.3853544346646577e-29,-0.5496129277035202,0.5771731748948632,0.5246229930866326,0.6349871778555571,1.5698714421242735e-29,-0.6477495004804409,0.523221963538269,0.47240355054077326,0.5795071243970537,1.8944720847272794e-35,-0.4408177517441604,0.6435099744571582,0.5802626621129965,0.7136511002067754,6.757480129647499e-17,-0.634431388472243,0.5302369014305577,0.4671968621247817,0.6017830906655093,8.869621930592868e-23,-0.6710898148195158,0.5111512139620402,0.4445519124099848,0.5877279036287394,4.421657880269e-21,-0.5458838148993456,0.5793295369313157,0.5088093337765278,0.659623733452304,1.6808825628452768e-16
county_type_Non core,-0.05905543670376516,0.9426545100497503,0.9270392528705458,0.9585327941245448,4.22934922844861e-12,-0.1333318863701463,0.8751745853874385,0.8596373565500366,0.8909926366880645,3.310044372758561e-48,-0.13943280184212414,0.8698514736571505,0.8531155034358946,0.8869157613197362,6.07532321462619e-45,-0.19953939680702532,0.8191079499394068,0.7999608351149256,0.8387133522074842,2.074304833989379e-61,-0.19288716613607065,0.824575008874626,0.8058723847617024,0.8437116820446007,5.273255033796125e-61,-0.13235051706570097,0.8760338764335324,0.8567348992964278,0.8957675860868964,2.438880038108468e-31,-0.11001581798212946,0.8958199651202573,0.8746247767521662,0.9175287863305679,2.151018162192455e-19,-0.07206229531406194,0.9304729299023279,0.9058532426392395,0.9557617421101658,1.3863332758445092e-07,-0.14962906265521833,0.8610273043781353,0.835619013106276,0.8872081741280213,1.2333659328149546e-22,-0.12695916565060636,0.8807696375179636,0.853168343225307,0.909263875685858,5.480151919272461e-15,-0.19510409124355538,0.8227490126307676,0.7994714123600893,0.846704369061309,1.684408767093304e-40
county_type_Micropolitan,0.04999972381920194,1.0512708060351739,1.0322575649552583,1.0706342536416733,7.904696446927486e-08,-0.00416189694219027,0.9958467517484086,0.9766746015951762,1.0153952517533704,0.6747698152484016,0.03316952056493921,1.0337257621641356,1.0122396623111063,1.0556679323571085,0.001967118603992181,0.015542948131361128,1.0156643680083024,0.9907886839463454,1.0411646046792835,0.21925078707105594,0.14819810486475027,1.1597426242628401,1.1334133325095743,1.1866835477874507,1.1415589760895342e-36,0.12116879563576317,1.1288154354062416,1.1035432747562046,1.1546663518862774,9.760092706867262e-26,0.07803242011288794,1.0811577093568934,1.0552620165895652,1.1076888716979936,2.816248105289704e-10,0.08481407187037134,1.0885146623874031,1.058911808932269,1.1189450908353686,1.6500647872247956e-09,0.04885872851808142,1.0500719950342,1.0193410178778084,1.0817294461972522,0.00126399958942369,-0.15448941347384587,0.8568525631861517,0.8284476973728633,0.8862313425059045,2.665301654870392e-19,-0.23975839975084692,0.7868179335136286,0.762899955827134,0.8114857731607146,2.5080985643938136e-52
subject_sex_female,-0.8221274031787351,0.4394956747603389,0.43134753398786035,0.44779773364481945,0.0,-0.7403715771123186,0.47693666384343075,0.4677648314644874,0.4862883355423248,0.0,-0.7143743721492869,0.48949825976318195,0.47911441912153735,0.5001071492494611,0.0,-0.7997212227408832,0.44945424427609826,0.43830313917754066,0.460889050616569,0.0,-0.7808909051714217,0.45799779688630976,0.4473195194552513,0.4689309829541152,0.0,-0.7569542110227855,0.46909301169341283,0.45862493255970405,0.4798000239355726,0.0,-0.7256394283470298,0.4840149770882659,0.4726232618243214,0.4956812687159591,0.0,-0.7165932574778479,0.48841332337608917,0.47549993351388303,0.5016774086348247,0.0,-0.6678440943512933,0.5128129632475522,0.498113956233667,0.5279457280481655,0.0,-0.6989280878398655,0.4971178850062334,0.4817166671659429,0.5130115033116346,0.0,-0.6411512333315378,0.526685736715365,0.5122310435458262,0.5415483281512394,0.0
const,-3.137413041931212,0.043394913642070876,0.042813321511033973,0.043984406337580384,0.0,-3.1103027810088535,0.04458745306224061,0.0439577503076759,0.045226176423099555,0.0,-3.341784813403137,0.035373765774183226,0.03482517730605643,0.03593099595875318,0.0,-3.702682864709535,0.024657285491201726,0.024180058893178327,0.025143930810116878,0.0,-3.7661582272768777,0.023140794408441245,0.022697997380605028,0.02359222960838458,0.0,-3.7155363026610755,0.0243423827290786,0.023890108274467425,0.024803219396131164,0.0,-3.6671908892249014,0.025548136785837228,0.025046060839995696,0.026060277398414298,0.0,-3.747495686288924,0.023576715477806688,0.023048723287315286,0.024116802730993963,0.0,-3.803468005230769,0.022293324274283828,0.021730738641557293,0.022870474648659093,0.0,-3.936936226823467,0.019507891034680657,0.018961748439903708,0.020069763810393982,0.0,-3.80152957715942,0.022336580190557436,0.021767488413131215,0.022920550370350866,0.0
daytime,-0.4579593715075812,0.632573176179777,0.6239091772361277,0.6413574889133727,0.0,-0.47200403266586305,0.6237509975333254,0.6146993054856267,0.6329359793508275,0.0,-0.4686071857763486,0.6258733868441149,0.615850840475256,0.6360590432212972,0.0,-0.45937792651000026,0.6316764724984272,0.6198702440334097,0.6437075658152581,0.0,-0.323871899400656,0.7233428971038031,0.7104055180602634,0.7365158821107834,5.221613222776777e-271,-0.3553070107378725,0.7009582084737743,0.6887626866872146,0.713369669297859,0.0,-0.47265421259584234,0.6233455789652148,0.6117462786769579,0.6351648131899205,0.0,-0.5146018478924145,0.5977385381049753,0.5851554261077949,0.6105922358311249,0.0,-0.47714990032847787,0.6205495017470329,0.6061241126932598,0.6353182063775913,0.0,-0.3529000266372087,0.7026474358930157,0.6849000263407882,0.7208547235788407,5.426807492150344e-161,-0.3472222323061613,0.7066482707319182,0.6904449074108492,0.7232318946358323,3.427642993146913e-189
