variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016
male_black,-0.0010511401501180537,0.9989494121041738,0.9989107218236425,0.9989881038832751,0.0,-0.0016672178687528873,0.9983341711669091,0.9982802573435529,0.9983880879019731,0.0,-0.001753353013680414,0.9982481832117353,0.9981859924479742,0.998310377850216,0.0,-0.001018586991304836,0.9989819315923355,0.9989246078267086,0.999039258647514,3.423906075838855e-265,-0.0008024418542875318,0.9991978800160773,0.9991328187058974,0.9992629455629054,6.89603503212772e-129,-0.0003283975279318954,0.9996716563886341,0.9996121469599096,0.9997311693601048,3.019631754286761e-27,0.0005432413617019572,1.0005433889440136,1.0004759172588282,1.0006108651794616,3.7340138730477176e-56,-0.0003206551545287988,0.9996793962498408,0.9995883041647783,0.9997704966360887,5.319294962190103e-12,-0.002438166749207653,0.997564803165135,0.9974216026069656,0.9977080242827147,5.92298992763657e-243,-0.0005906954017633754,0.9994094790244196,0.9992897800584553,0.9995291923284094,4.2122967402165685e-22,0.0007832145280491367,1.000783521320637,1.0006785022041444,1.0008885514586667,1.868380383896293e-48
female_black,0.0003747729994296135,1.000374843235604,1.000292056198212,1.0004576371246887,6.954318027372881e-19,0.0008405771252352858,1.0008409305091956,1.0007165112675245,1.0009653652199306,4.402771224259421e-40,0.002299190744823998,1.002301835910723,1.0021770595860968,1.002426627770659,6.998715970328864e-287,0.0006114846960609851,1.0006116716909406,1.0005032586772256,1.0007200964521252,1.939282502744002e-28,0.0015875129283529008,1.001588773694074,1.0014728297380269,1.001704731073352,4.0744992584778844e-159,1.0301594906224877e-05,1.0000103016479678,0.9998924961337121,1.000128121041855,0.8639232134922965,-0.0014272119190545047,0.9985738060635265,0.998429241613535,0.9987183914452771,3.594537190505717e-83,-0.000536478844101051,0.9994636650349435,0.9993058352218985,0.9996215197755423,2.7756211222726128e-11,0.005807512761078225,1.0058244090559603,1.0055252068958633,1.0061237002460806,0.0,-9.886934832428034e-05,0.9999011355390887,0.9997914374054211,1.0000108457089472,0.07735965416774468,-0.0005504190902277801,0.9994497323625708,0.9993268839143259,0.9995725959127225,1.6910145381679486e-18
male_hispanic,0.0006117673139522578,1.0006119544817413,1.0005903168926913,1.0006335925387004,0.0,0.0009499902825826796,1.0009504416662767,1.0009206668706576,1.0009802173476186,0.0,0.0010735675183534234,1.0010741439982398,1.0010362448994694,1.001112044531865,0.0,0.00030160971005596795,1.0003016551988377,1.0002781106778325,1.0003252002740333,3.4292538137404135e-139,0.00028238346097401345,1.0002824233349368,1.000259476176129,1.00030537102018,1.3506255039278125e-128,6.301102993421071e-06,1.0000063011228455,0.9999838930744026,1.0000287096734168,0.5815406875002231,-0.0002527216002017216,0.9997473103312119,0.999721411244051,0.9997732100893224,1.7171174414512e-81,-6.608971795200805e-05,0.9999339124659253,0.9999001273543834,0.9999676987190149,0.00012621889208218207,0.0004981332703904152,1.0004982573593715,1.0004501605645417,1.0005463564664618,1.0758689388120675e-91,3.489449289276394e-05,1.0000348951017126,0.9999939298256454,1.000075862055944,0.09501153131542955,-8.268915961425463e-05,0.9999173142590401,0.9998830037982903,0.9999516258971354,2.322813401451699e-06
male_asian/pacific islander,0.0012541156588791627,1.001254902390772,1.0010040242586813,1.00150584339957,1.0325219276530099e-22,0.0017388168789442282,1.0017403294976086,1.001470026364289,1.0020107055874643,1.4729138213224981e-36,8.151812273303829e-05,1.0000815214454255,0.9996517094674855,1.0005115182260669,0.7101332744649116,0.001230649188674312,1.0012314067481185,1.0009295868740569,1.0015333176328143,1.2416748416957648e-15,-0.0027851016609243794,0.9972187731366366,0.9970441667588779,0.9973934100921655,2.459303098922968e-213,0.0023147853659198627,1.0023174665499544,1.0020802346778328,1.0025547545842066,7.068256601531031e-82,0.000754029995376883,1.0007543143474593,1.0005758113953178,1.0009328491445681,1.1834532565412974e-16,0.0021999595894519144,1.0022023812760947,1.0019529758354708,1.0024518487985483,3.078780964040108e-67,-0.0010094559860373675,0.9989910533432602,0.9986261598388065,0.9993560801781582,6.106207596985879e-08,0.0014549148542061913,1.0014559737562978,1.0008791520543259,1.0020331278892884,7.445010383468945e-07,-0.005693942643126075,0.9943222371248296,0.9937767124518068,0.994868061258652,6.24053418571472e-92
female_hispanic,-0.0023163890513928083,0.997686291707433,0.9976222038916991,0.9977503836402044,0.0,-0.00355134881159181,0.9964549497692404,0.9963559588654392,0.9965539505080799,0.0,-0.005451788257302405,0.9945630457707295,0.9944102092613667,0.9947159057703968,0.0,-0.0007847870257699777,0.9992155208390265,0.9991546002265991,0.9992764451659153,1.978696134042163e-140,-0.0010442820352170243,0.9989562630375145,0.9988955083839733,0.9990170213862648,2.8491050770778984e-248,-0.00016287493437171905,0.9998371383290303,0.9997796980050121,0.9998945819531664,2.752188878211302e-08,0.000410252649204946,1.0004103368143322,1.0003448607401972,1.0004758171741057,1.088297077067806e-34,-1.6891897313993564e-05,0.9999831082453533,0.9998910761953682,1.0000751487661592,0.7190593084194812,-0.002117895165837877,0.9978843459916708,0.9977524285895457,0.9980162808351977,2.154768391719708e-216,-0.0006047326890545362,0.999395450124905,0.9993051785775784,0.9994857298268499,2.484805276316345e-39,-0.0007072554291920677,0.9992929946169767,0.9992149538342703,0.9993710414948319,1.7484381352505086e-70
female_asian/pacific islander,0.002549891734270656,1.0025531454731718,1.0017876252812778,1.003319250640513,6.043184737855132e-11,0.005801940098772272,1.0058188039518072,1.004997191892878,1.006641087700549,5.104723332906363e-44,0.0023258251958815307,1.0023285320254331,1.0011080808734265,1.0035504710297933,0.00018289653205925618,-0.0014787008217451655,0.998522391917637,0.9977339465946704,0.9993114602985135,0.0002435380752069664,0.00748106827111874,1.0075091213744507,1.0070610626673935,1.007957379430497,2.7382545501025424e-238,-0.0061203683087831156,0.9938983229933426,0.9932718924334396,0.9945251486265878,1.029976938806068e-80,-0.000457008368133663,0.9995430960442843,0.9990946397935944,0.9999917535902276,0.04593607157579401,-0.003850092383975981,0.996157309719066,0.9954371879492694,0.9968779524412337,1.7197225332192059e-25,0.0017667622332514258,1.0017683238771948,1.0008149339626011,1.002722622003985,0.00027607499585742394,-0.00045352797213529767,0.9995465748561297,0.998106410441739,1.0009888172789558,0.5375673907648023,0.016282904093949738,1.0164161930378015,1.0150970772000716,1.0177370230629057,2.3606650865587612e-133
female_white,0.0002114176852220102,1.000211440035516,1.0002054954036839,1.0002173847026794,0.0,0.00029774772006610544,1.0002977920513183,1.0002900515644848,1.0003055325980494,0.0,0.00035045136783794543,1.0003505127830927,1.0003419188592917,1.0003591067807238,0.0,0.0001281708893954478,1.000128179103635,1.0001226192330643,1.0001337390051137,0.0,6.153281158232098e-05,1.0000615347047646,1.0000571448955764,1.0000659245332222,3.510171726225037e-166,0.00011275522718304835,1.0001127615842926,1.0001069311930066,1.0001185920095685,0.0,6.660667780719479e-05,1.0000666088960812,1.0000616897204992,1.0000715280958599,3.3476259107979295e-155,0.0001363277082583363,1.0001363370013026,1.0001285635252315,1.000144110537793,5.467048643747377e-259,0.00013584910605469192,1.0001358583339623,1.0001256938626286,1.0001460229085997,2.762116496286453e-151,0.0002980752971414668,1.000298119725997,1.0002834814424697,1.000312758223743,0.0,0.0002381997059488454,1.0002382280777515,1.0002253561227819,1.000251100198371,3.573979844373599e-288
county_type_Non core,0.11425869438214441,1.1210420946677968,1.1022624164233386,1.1401417296754637,4.173195839090844e-40,0.04582776457923558,1.046894083185055,1.0280795165050904,1.0660529694567162,7.314272982642942e-07,0.04905512994589938,1.0502782509271493,1.0299017972533948,1.0710578497021415,9.224119362102164e-07,-0.08885860812691616,0.9149749344487548,0.8935089931356902,0.9369565802930506,2.1999991144922084e-13,-0.05312401863964213,0.9482624029763226,0.9266691742777898,0.9703587967078247,6.178123274243177e-06,-0.00453709010336288,0.9954731869414393,0.9734729810157451,1.0179705911152739,0.6906967529790525,0.0258560819164907,1.0261932500796005,1.0018474506931856,1.0511306744158553,0.03480393144145002,0.05740214467353982,1.0590816288053266,1.030991778396486,1.0879368002502074,2.8472226072089337e-05,-0.036849233455928956,0.9638214364225789,0.9352535592337715,0.9932619364407967,0.016378570071433868,0.020991857705301778,1.0212137365804839,0.9890756997581462,1.0543960346368668,0.19820516227996654,-0.019328421968426896,0.9808571742949743,0.9529227244073235,1.009610508516621,0.1898082928894681
county_type_Micropolitan,0.16307507563865295,1.1771250597868426,1.1556239975620128,1.199026161884305,2.4262733650299573e-67,0.11911309221401918,1.1264973091595387,1.1045638339875625,1.1488663203488252,1.631153816618551e-32,0.15573812084852998,1.1685201519515434,1.1440340784908207,1.193530307522053,4.2556051078199657e-47,0.08426771225722095,1.087920104373586,1.0611793390402169,1.1153347129531506,3.212034687136591e-11,0.23586600262334767,1.266004657497693,1.2371446429006365,1.2955379162843617,2.1339460910544496e-89,0.20780121061603798,1.2309684417668156,1.2032963135995802,1.259276944091147,9.306207314470707e-72,0.17017898593904363,1.185517023209558,1.1570019514882957,1.2147348675702465,1.0193724078770462e-42,0.1809512171316224,1.1983567185891986,1.1656065256250652,1.2320270978388477,1.6591010884648679e-37,0.1527643291099615,1.1650503781267467,1.1308683676052698,1.2002655856822555,8.763403742193079e-24,-0.072257857393815,0.930290982472591,0.8993976106638837,0.9622455094482621,2.747167525062774e-05,-0.12818751039527002,0.8796884129566617,0.8528285374902189,0.9073942414820816,5.397785883689501e-16
const,-2.7032242714411474,0.06698917288097052,0.06630434840469998,0.06768107056698645,0.0,-2.6628595144879488,0.06974848949589771,0.06900195846415397,0.0705030972343576,0.0,-2.8886822724226793,0.05564949519211895,0.05497165135716279,0.05633569737639235,0.0,-3.288259060211148,0.03731876259350627,0.03681510372338608,0.03782931190346759,0.0,-3.2924523390391895,0.037162602257171794,0.03666816705476541,0.03766370444593213,0.0,-3.243040326333744,0.03904500490146575,0.038541045100892124,0.03955555444240395,0.0,-3.319158706199381,0.03618325970490445,0.03570075852788989,0.03667228195865296,0.0,-3.392390990646946,0.033628176045130465,0.03311300685035984,0.03415136019609157,0.0,-3.3478548757727142,0.03515969517791977,0.03456674308439814,0.03576281867186386,0.0,-3.396563709135112,0.033488147486278326,0.032883124662231485,0.03410430223958607,0.0,-3.3008085440411885,0.0368533577888338,0.036258372360335696,0.03745810669089898,0.0
