variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.2575336451564876,1.2937353381759786,1.246250636113245,1.3430293046552335,1.6002668643148788e-41,0.19647997305759948,1.217110945623311,1.1690009764379687,1.267200869643308,1.316406076044948e-21,0.21493196333377038,1.239777543765595,1.189461937648602,1.2922215578112395,2.7623211887067814e-24,0.260816710260467,1.2979897354287684,1.2422945414106044,1.3561818853083007,2.139246540631947e-31,0.2372626741734733,1.2677740855524247,1.215144998674832,1.3226825882928073,5.458935857531398e-28,0.29002631086170777,1.3364626510468747,1.2776826195155608,1.3979468690905887,1.3014196152394675e-36,0.27430032974657126,1.31560985968775,1.2529717315683948,1.3813793713774156,3.0336921540120967e-28,0.25630816146869345,1.2921508576985097,1.2267692135576886,1.3610170687352994,3.858853258831657e-22,0.21093211886927504,1.2348285306594664,1.1665640989029624,1.3070876273018697,3.604657668231243e-13,0.24734979853245734,1.2806269958830618,1.2076022167150335,1.3580676483400986,1.4931355654419597e-16,0.16851936213494434,1.1835511426999465,1.1217227492640638,1.2487874640194085,7.460726573148622e-10,0.22583053559199523,1.2533632468193738,1.1870368909395286,1.323395625248205,3.92576642235182e-16
subject_race_hispanic,0.40966708296425247,1.5063162232962912,1.4405692734376128,1.5750638351123114,2.2757304758189074e-72,0.3719866366710967,1.4506135961370372,1.3844418386000736,1.5199481456190624,5.711054763753248e-55,0.3605234505357315,1.4340798880110006,1.3664079814695904,1.505103273025205,2.151750695483808e-48,0.37340761619283075,1.4526763535720433,1.3925234444901187,1.5154276910576945,4.250374238765574e-67,0.3354428082426795,1.398559541821524,1.3419767437015149,1.4575280840001512,4.650035675316366e-57,0.3159582317238566,1.371572966191208,1.312204478525183,1.4336274813669945,1.676452514035222e-44,0.37659917202832144,1.4573200576440388,1.3907391821300246,1.5270884560531968,4.007764133531215e-56,0.36584630264317436,1.4417336349757526,1.3728305410951684,1.514095011728256,1.513927386838614e-48,0.3660883215929486,1.4420826040628063,1.3684989530210472,1.5196228191111965,1.0156818137871226e-42,0.42118338849308634,1.5237636935147865,1.4425710789448751,1.6095260937659137,2.3316446147089913e-51,0.37799703965636283,1.459358622666389,1.3882034892580952,1.5341609540896208,1.0687573387482445e-49,0.3685336913904405,1.4456133445318864,1.3759984560340914,1.518750208420939,1.6718241808959025e-48
subject_race_asian/pacific islander,0.8974193489515087,2.453263916951482,2.2413369557728564,2.6852293809347514,2.0344879862429572e-84,0.7622859266063161,2.143169753999208,1.945036234842099,2.361486388879488,1.592667872077895e-53,0.7196962787252246,2.0538093303178697,1.8619607208908215,2.2654252143851066,6.526547778678009e-47,0.7351500363702596,2.08579491412765,1.9063246185144416,2.2821613808833123,1.0128798651304185e-57,0.7754981121040413,2.171673594718603,2.0019551394733104,2.3557801616068104,7.395032356392102e-78,0.7180628080397039,2.050457231506065,1.8932355552783675,2.220735209896973,1.178180344991335e-69,0.6600082094693652,1.9348082180856272,1.7754696162728942,2.1084465802518677,3.364564570722979e-51,0.6933536256537706,2.00041293281016,1.825424273673144,2.19217633920358,7.472056105742346e-50,0.7266584538829592,2.0681582023365976,1.8670749953705867,2.2908979877603524,4.526991557697005e-44,0.8439386614361704,2.3255083526392895,2.092135001026919,2.584914021103134,3.828101963460268e-55,0.7749958544874971,2.1705831289852915,1.9485323729474988,2.417938334126165,5.4115638109680385e-45,0.7029029993834749,2.019607123910932,1.8301042584102,2.2287325523711004,2.0027293059717813e-44
subject_sex_female,0.06986436876975292,1.0723627255145363,1.0434746573951206,1.102050545188777,5.32258629179971e-07,0.07739585299595354,1.0804696989165408,1.0497686443976895,1.1120686224597718,1.4221734317996746e-07,0.041922490046359916,1.0428136471807299,1.012539482277259,1.0739929867234566,0.005287157115234586,0.04737244467630248,1.0485124492462201,1.016502152946917,1.0815307700403056,0.0027478187619859903,0.12199562485552094,1.1297491589537103,1.0962333241947615,1.1642896945266163,2.0275634889019158e-15,0.07102772646104849,1.073610992889064,1.0396865733533918,1.1086423481785763,1.4531214707775202e-05,0.06323994863640707,1.0652824216312138,1.0293655046797103,1.1024525619688095,0.0003015974505929464,-0.05964628926972953,0.9420977047247957,0.9086544516424433,0.9767718450544495,0.001218977428082,0.005050026536758823,1.0050627994128394,0.966094793423823,1.0456026030153989,0.8023520211625889,-0.01221929371197906,0.987855058704631,0.9472713661499186,1.0301774674923374,0.5680689846881726,-0.035106416327122775,0.9655026655429922,0.9290494235327774,1.0033862285021211,0.07380665356155422,-0.04754089071946394,0.9535714801115234,0.9174456660729438,0.9911198028481235,0.015837687020745582
const,-0.34160648003193544,0.7106277959207634,0.6952780384843379,0.7263164322521282,1.9046991680325202e-206,-0.2663777252452093,0.766149678763135,0.749260455822387,0.7834196049017172,2.5685848959750146e-121,-0.3575874811735353,0.6993615153004759,0.6836812552724327,0.7154014027903676,9.465687616040847e-210,-0.5181522010372411,0.5956201180013934,0.5808468835447433,0.6107690942628012,0.0,-0.7724928276762193,0.4618602939509686,0.4507227235882909,0.4732730789125378,0.0,-0.922451489660189,0.3975432723081214,0.38723362516894805,0.4081274018714074,0.0,-0.8709575936759832,0.4185505559185162,0.4072508505356163,0.4301637863476435,0.0,-0.8611020439466172,0.4226959959774794,0.4106610361589261,0.43508365606482124,0.0,-0.8452582228040469,0.42944645102520146,0.4156627683043627,0.44368721078982687,0.0,-0.8397593227079814,0.43181443885333437,0.4167913088998632,0.44737907346100436,0.0,-0.7267625655380927,0.4834716670294459,0.4682807551525259,0.4991553683304736,0.0,-0.8854791689312879,0.41251646084232363,0.3993384252743867,0.42612936721266453,0.0
county_type_Micropolitan,-0.050092199892613286,0.9511417252929153,0.8982416181972336,1.0071572762447292,0.0862178682805473,-0.29424538627560537,0.7450936332571193,0.6963584930440604,0.7972395366263852,1.5214238883049375e-17,-0.45134329023636377,0.6367722069710228,0.5854669166564596,0.6925734521198813,6.226294200880805e-26,-0.5449825237216045,0.5798519169048256,0.5334949913397766,0.6302369300484416,1.2779707757856804e-37,-0.7212908662986721,0.48612432924885973,0.44435891351708096,0.5318152878204161,8.403972516404852e-56,-0.6108309656145948,0.5428995507266225,0.4921522480507322,0.5988795608402588,3.129673333814429e-34,-0.4344965091041567,0.6475906410006743,0.5836867000678344,0.7184909957052745,2.469524365519923e-16,-0.714557416570916,0.4894086680372181,0.43492505529861764,0.5507175119757357,1.7718278548233463e-32,-0.8889492003012676,0.4110874964919893,0.34518091747623536,0.4895778451706732,2.041416451948169e-23,-0.5701623800032661,0.5654336161322301,0.4843539327480644,0.6600858435037614,5.196822025994644e-13,-0.6301850433303305,0.5324932575640168,0.47237313089064936,0.6002650252704099,6.35489877731125e-25,-0.8611212459557204,0.4226878794430439,0.3775547833097375,0.47321620947782933,1.6344597936760585e-50
county_type_Non core,-0.0705591044032317,0.9318726601206343,0.9070156930684851,0.9574108378902534,3.136178629628821e-07,-0.18959585694335923,0.8272934112788534,0.8038556361782316,0.8514145544830802,3.0531664993745177e-38,-0.1670454366116133,0.8461611637675709,0.8217970023382272,0.8712476597399539,3.8048399536268795e-29,-0.2674326887988684,0.765341844967921,0.74178754492964,0.7896440748603573,4.1936330390056167e-63,-0.37690023262241823,0.6859845093577105,0.6653451566330476,0.7072641055359346,3.5174323647205214e-129,-0.2761919751324658,0.7586672715302641,0.7341732608216295,0.7839784688522105,4.007285787410696e-61,-0.5451631290407698,0.5797472020206216,0.5592293600009483,0.6010178332735775,3.027677532437875e-193,-0.41855355191033866,0.6579978916045626,0.6342562236779413,0.6826282647182915,2.1984176233860003e-110,-0.42904292798620197,0.6511319767965514,0.6259042307090869,0.677376554439752,1.7115221579113888e-100,-0.31473709602788236,0.7299807638860754,0.6999315581316725,0.7613200311557509,9.31975910249717e-49,-0.2692560205191752,0.7639476443364869,0.7342876550976046,0.7948056858040067,1.610265694664322e-40,-0.21906455508899106,0.8032698613224518,0.7721753447279717,0.8356165144541132,1.5065818055864924e-27
