variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.12376772789355074,1.1317529658222358,1.1223806879490001,1.1412035055485807,4.4704550587723216e-187,0.1136641371069108,1.120375769038573,1.1104819558476418,1.1303577309283117,3.34330899197217e-139,0.15213483590988983,1.164317217619962,1.153552258176942,1.1751826357556754,4.2526470127994296e-226,0.22554294716596246,1.253002845882027,1.241515503464912,1.264596476972493,0.0,0.26940247959587016,1.3091819540473988,1.2973449049036767,1.3211270051047996,0.0,0.3128476179381797,1.3673131611534424,1.3551882629342524,1.3795465410949483,0.0,0.3204519085549963,1.3777502407946083,1.3654300933645254,1.3901815517572929,0.0,0.3984675535441453,1.4895403069708606,1.475261043913482,1.5039577810616716,0.0,0.4017310880532757,1.4944094140933635,1.4788067538687006,1.5101766955610991,0.0,0.47876097569029435,1.6140732866936647,1.5963589581060733,1.6319841860059765,0.0,0.4709413960250785,1.6015011305921405,1.584632576400088,1.618549252038311,0.0,0.4894341843014121,1.6313928910546955,1.6158994703901286,1.6470348643293027,0.0
subject_race_hispanic,0.25782429904804177,1.294111422039132,1.2843348046277365,1.303962461048124,0.0,0.2627428007716785,1.3004921903455238,1.2903744376085922,1.3106892758074862,0.0,0.3550897065213023,1.4263085977253191,1.413037764942539,1.4397040662447496,0.0,0.4424417605358332,1.5565031902621818,1.5456841789357847,1.5673979292227722,0.0,0.4732205722763691,1.6051553967117946,1.594063603097803,1.6163243691066935,0.0,0.5170902641548797,1.6771405071491103,1.6658100593419145,1.688548021994527,0.0,0.5646046829368689,1.7587523804528646,1.7466759009387158,1.7709123564859595,0.0,0.5817653086425656,1.7891941243949518,1.7760786088496654,1.8024064919304386,0.0,0.6160123873941739,1.851530116785864,1.8369399015751278,1.8662362173229048,0.0,0.6538247730004237,1.922881366854732,1.906765492413726,1.9391334517579217,0.0,0.6818194004616065,1.9774722752526794,1.9617969675401299,1.9932728330680423,0.0,0.654493751691668,1.9241681638868553,1.9100925667676123,1.9383474850023643,0.0
subject_race_asian/pacific islander,0.38145361899107494,1.4644117397422676,1.4284781573812717,1.5012492367586066,5.940678103186873e-199,0.3214235642465236,1.379089590245463,1.344296523972851,1.414783170235891,3.3279337551477775e-134,0.2953292302487709,1.343568629311917,1.310855610722676,1.377098016673177,6.095476577274678e-122,0.3340917449932465,1.396671275293413,1.3664259144373496,1.427586106659109,1.4968531624362433e-196,0.3103495038723928,1.3639017197721914,1.334996914004068,1.393432360542425,2.2161312510918885e-177,0.3301445579261469,1.391169218465994,1.3635852726255493,1.419311159529329,5.0955805628244566e-229,0.32905506666045137,1.389654377106428,1.3620850651278138,1.4177817063355307,2.861703225171828e-227,0.34898851526943087,1.4176329091164865,1.3877109958523512,1.448200000588521,1.4283350660349116e-225,0.34262891458418726,1.4086459369628401,1.3765106343552937,1.4415314536609316,3.610517179561533e-186,0.38495461454333485,1.4695476238376062,1.4341899505465285,1.5057769843553876,1.0059834510964707e-210,0.309742422470179,1.3630739716843274,1.3281854490752072,1.3988789393657033,3.1096005402078887e-121,0.2428691473368466,1.2749017889089442,1.245836757695143,1.3046448993608486,1.1789694968953954e-94
subject_sex_female,-0.08536950361810308,0.9181729534849604,0.9129666053657444,0.9234089916942402,2.675483625672696e-190,-0.06925787308416481,0.9330860312784346,0.9274625421976564,0.938743617293593,1.1329496488241514e-111,-0.09560403638766467,0.9088238059893429,0.9030869450012444,0.9145971103943005,1.967894488649798e-192,-0.10843030283300784,0.8972414278233862,0.891620715632365,0.9028975725755631,1.0586840014491918e-250,-0.10309076531705735,0.9020450953566457,0.8963973345128026,0.9077284399771479,4.577664354952838e-227,-0.12480210462201505,0.882671561924271,0.8772356966013182,0.8881411110472831,0.0,-0.142776664552469,0.866947667421267,0.8615443874370519,0.8723848347303996,0.0,-0.14085677442694017,0.8686137104853633,0.8628500465146259,0.8744158745668693,0.0,-0.14535311124015182,0.8647168979384693,0.8584728665742668,0.8710063447481624,0.0,-0.1257555347194654,0.8818303973504998,0.8750194506712009,0.8886943588452211,9.330369989832557e-222,-0.137126695521947,0.8718597584072182,0.8654121914213423,0.8783553616010993,4.4807065688577976e-287,-0.1531111669155965,0.8580343314792611,0.8521636045866491,0.8639455029931431,0.0
const,-0.15875884185465164,0.8532020907950051,0.8496085410510386,0.8568108400092435,0.0,-0.1930792805148668,0.8244166113747311,0.8207167502210873,0.8281331518182183,0.0,-0.2552535045882441,0.774720077971078,0.7711157383572368,0.7783412649444085,0.0,-0.5245303024669014,0.5918332817255889,0.588938727323162,0.5947420624724553,0.0,-0.7144745830683639,0.48944920915042905,0.48702054685472684,0.4918899826405863,0.0,-0.7394095351612838,0.4773957177011637,0.47506648060369105,0.4797363749801851,0.0,-0.6909825866299194,0.5010834691773688,0.4986064790853041,0.5035727645245265,0.0,-0.6425182715764934,0.5259662290794813,0.5231734335368496,0.5287739330758743,0.0,-0.5679850982455086,0.5666660656378961,0.5633619010893056,0.5699896093872155,0.0,-0.6073745902398212,0.5447792619872509,0.5413177863588171,0.5482628721433653,0.0,-0.5886441357795171,0.5550793870253891,0.5516710007986456,0.5585088312679679,0.0,-0.595144533705538,0.5514828522471401,0.5483342631821608,0.5546495208190292,0.0
county_type_Micropolitan,-0.2863794187296712,0.7509776269080024,0.7456051287448464,0.756388836897835,0.0,-0.2520689159228798,0.7771911753762011,0.7713271675973282,0.7830997642208982,0.0,-0.3336324042690525,0.7163170489255767,0.7106541537100768,0.7220250693008387,0.0,-0.31170837059266615,0.732195026697272,0.7263118816371522,0.7381258253848121,0.0,-0.2225670670886695,0.8004613203396055,0.7940508004030574,0.8069235935970193,0.0,-0.3048495187883585,0.7372343059564843,0.7313658902917232,0.7431498092730918,0.0,-0.28540211342194394,0.7517119200846283,0.7457033194567498,0.7577689357866567,0.0,-0.32948307069664323,0.7192954622470968,0.7130825801944393,0.7255624753421783,0.0,-0.3438075732922469,0.7090653580351317,0.7022850735954483,0.7159111034376229,0.0,-0.365604216808932,0.6937773322852421,0.6865851420551404,0.7010448629169014,0.0,-0.37307364558999145,0.6886145175540781,0.6820408946596703,0.6952514981126614,0.0,-0.36186025281586265,0.6963796781413032,0.6900793683166875,0.7027375087464386,0.0
county_type_Non core,-0.2412125655805851,0.78567460125931,0.7807174815440544,0.7906631959145437,0.0,-0.21587966072555972,0.8058322693094765,0.8004311363277119,0.8112698479467918,0.0,-0.19044282056022163,0.8265930205036509,0.820714548995708,0.832513597305465,0.0,-0.21517192473139565,0.8064027876761035,0.8006850726926866,0.8121613330255988,0.0,-0.14797271826706834,0.8624546438783489,0.8563560005092888,0.8685967194776039,0.0,-0.172896957791625,0.8412242919876295,0.8352730208237741,0.847217965608625,0.0,-0.1721080050849177,0.841888240047111,0.835818299057193,0.8480022626079431,0.0,-0.22238498169312984,0.8006070859262233,0.7944897587600375,0.8067715146330464,0.0,-0.3005331415756523,0.7404233649546267,0.7343142609014741,0.7465832935039378,0.0,-0.2755594983832757,0.75914726271551,0.752373394945116,0.7659821178691356,0.0,-0.30241088870959415,0.739034341628598,0.7326667085668436,0.745457316021322,0.0,-0.35697159235841225,0.6997923769032784,0.6941292406492335,0.7055017165303462,0.0
