variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016
subject_race_black,0.27043956994078217,1.310540398304629,0.9336045496335514,1.8396612744256624,0.11807129701725975,0.06567921726619137,1.067884103434556,0.685733032232996,1.6630035374768886,0.7713421316833609,0.700743852584349,2.015251199885801,1.2561920289175394,3.2329749792639024,0.0036636390045884995,0.5802850333398231,1.7865475838083937,1.0603758931819658,3.0100196446694287,0.029241047867265713,0.4466329416982101,1.563040466998463,0.9348143922881224,2.6134551646074553,0.08857754089536266,-0.49247428659974046,0.6111124546391763,0.34078381949479347,1.0958807632614878,0.09839156467770406,-0.36771920404130604,0.6923115526843092,0.35909637459794463,1.3347260509571914,0.27224474191944315,0.18914500948793025,1.2082161425846265,0.6806501299924961,2.144693996044882,0.5182690899906934,0.7656290301619222,2.150346582179752,1.0596224460412063,4.363809431149332,0.03397666823902676,0.8796480406827563,2.4100513171106144,1.241575765258951,4.678206126144207,0.009339383818153859,-0.0454076687544114,0.9556078309601,0.5524266334835739,1.653045438511466,0.8709940110411356
subject_race_hispanic,-0.8830911804298016,0.4135027225295944,0.2866564095675329,0.5964789058697283,2.3109882277664337e-06,-0.7620062346745577,0.4667291189522654,0.3180611344496241,0.6848874222086375,9.846198264815239e-05,-0.6306507333092147,0.5322453385213332,0.32500027116882074,0.871645735429361,0.012217793698908118,-0.5675757815865422,0.5668980589747624,0.3573557135620637,0.8993095592790593,0.0159204404501869,-1.1577424101342852,0.3141947035835141,0.17909595285160407,0.551203476059164,5.415079687572074e-05,-0.8445604034454529,0.42974623165640535,0.27492989283034,0.6717415182526132,0.00021071359591586677,-0.30662856373845626,0.7359238989695198,0.4503544067112319,1.2025728559635585,0.22104097044240467,-0.696017933217908,0.4985666820060964,0.28017346950045396,0.8871958392411788,0.017932869107039395,-0.5252034233953117,0.5914350404048501,0.2903675666292085,1.204664181607328,0.1479056541839058,0.37749121123650237,1.4586206242662938,0.8298803358746214,2.5637119396168306,0.18955176545716368,-0.4685184355007745,0.6259289357446255,0.3839534452271643,1.0204024406412096,0.060249307287983944
subject_race_asian/pacific islander,-22.13064551281086,2.4478385657930055e-10,0.0,inf,0.9996607525881881,0.1181958279491367,1.1254644871911181,0.261669187005758,4.8407316368529605,0.8738313080117047,-62.280259181456984,8.954206504521301e-28,0.0,inf,0.9999999999982606,-0.467325181239486,0.6266762739080154,0.08155562610317393,4.815402333891839,0.6533027082980876,0.4504047142047265,1.5689470321661507,0.3501068733302377,7.030981043954192,0.5561639885858927,-20.618016874098274,1.1109871704578828e-09,0.0,inf,0.9990874453417004,0.5402231915994584,1.7163899032452945,0.3719633655989841,7.9201194860100435,0.4886813950552472,0.8920363534693154,2.4400934883516125,0.6445682557969941,9.23727809793221,0.18906167848068256,0.5967976608515799,1.816293090950192,0.21291659027143267,15.493957460185873,0.5853007860905807,0.2229947961466481,1.2498140698699247,0.14891610443165365,10.489363895237632,0.8372226807873671,0.637245556686526,1.891264317887329,0.4776834222059006,7.487973318387517,0.36406156290420644
subject_sex_female,0.41704395398915006,1.5174692102944713,1.0877350951034939,2.116979413974532,0.014087525540462907,0.3899066303990989,1.4768428952132513,1.0340878750527853,2.109167885785843,0.032008276588087345,0.19312805090874358,1.2130381142072946,0.7691844726590121,1.9130150423250991,0.4060233651380113,0.8144426922936366,2.257916967113115,1.4659350290341293,3.4777728408170767,0.00021943587122049131,0.3716032765405378,1.4500575953005177,0.8834599256551613,2.3800366814934044,0.1416024882849699,0.05030841354116914,1.0515953726206082,0.6430967381827765,1.7195746177191433,0.8410846473050367,0.45788595151380534,1.5807287130639052,0.9426982188351066,2.6505865974715865,0.08252613913515616,-0.1529025952618896,0.8582133117831752,0.46708214646001395,1.5768748476129102,0.6222817930785691,0.8112157491515174,2.250642540833094,1.1718583556307791,4.322529102829226,0.014840663707222116,0.18484599496678392,1.2030331526998217,0.6807859110754411,2.125908810610641,0.5245672506634897,0.6067288540311049,1.834420914974968,1.1730857252229703,2.86858839123457,0.00781904312888783
const,-2.507974712145788,0.08143299760399828,0.06764104162036216,0.09803712272781649,1.2807970897380185e-154,-2.5967736149890692,0.07451360036752108,0.0604249152533937,0.09188720607132006,2.84722388692674e-130,-3.055950996197108,0.04707792854407219,0.03652575155823833,0.06067859691995512,3.787687262510952e-123,-2.693589645817865,0.06763770766066138,0.04858619226786601,0.09415966314805899,2.5047293914715272e-57,-2.599542971849116,0.0743075310885634,0.054107796797107845,0.10204830917774414,4.808398397839277e-58,-2.0793092827252417,0.1250165334626494,0.09498722863864256,0.1645393161061183,8.632619669521711e-50,-2.406882562313135,0.09009572504154914,0.06542257279555397,0.12407399042726215,3.482373544478497e-49,-2.0733077295217646,0.1257690828132069,0.08882082653958027,0.1780873113652748,1.5595073321497965e-31,-2.542707809906893,0.07865313344467291,0.050012366739576014,0.12369571375973575,3.544709519962716e-28,-2.345849698381587,0.09576579550840413,0.059834862866835446,0.15327331174415906,1.4285771757309086e-22,-1.8576228422419288,0.1560431289613285,0.10861920571159288,0.22417267679801295,9.207946259048221e-24
