variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.07537886781820322,1.0782926038711131,1.0329496887792882,1.1256259159506694,0.0005839119427492205,0.07709503072454316,1.0801447184506543,1.0334847517267092,1.128911298253353,0.0006220133908006322,-0.042636614670018606,0.9582595442668363,0.9214532304026654,0.9965360409851887,0.03287494967756322,0.14847292666144904,1.1600613906145125,1.1048373140830734,1.2180457818003145,2.4280598746179736e-09,0.03895149322736674,1.0397200489629386,0.9884236215519423,1.0936786177956461,0.1313237063282225,0.21594734662273968,1.241037032489264,1.1781791184478796,1.3072485260465023,3.8569299444453066e-16,0.11533841984124671,1.1222531660527824,1.0622745007959005,1.1856183762030055,3.860066017124044e-05,0.2853177207690194,1.3301845882601728,1.2556133727692664,1.409184608270361,3.234984586271021e-22,0.3087741027089114,1.3617547190537544,1.2846186532777764,1.4435224882758986,3.1100833861245396e-25,0.3171267326723232,1.3731765872369854,1.3036142439163687,1.4464508565593601,6.025248491603187e-33,0.3151470485155385,1.3704608203700426,1.3113766155138824,1.4322070699982279,1.2454492095798693e-44,0.377401578835186,1.4584898904562114,1.3963336836780416,1.5234129101288996,1.073057358571106e-64
subject_race_hispanic,0.06817880518016672,1.070556712452102,1.0559665098073574,1.0853485067299504,2.07613469528467e-22,0.1885940486968563,1.2075506462109589,1.1905435146389483,1.2248007277640085,1.0371001897020533e-149,0.07893028034119388,1.0821288737843664,1.0687724569821042,1.0956522053200972,1.2933884293934074e-35,0.43430863443058176,1.543895293836906,1.5176613706521014,1.5705826902002302,0.0,0.41987049746495525,1.5217644705007272,1.4948729771575444,1.5491397189356646,0.0,0.3516611065911757,1.4214267299349181,1.3946664225138445,1.4487005035452611,5.808207036797169e-288,0.3377210608435227,1.4017494460591768,1.3737483966077322,1.4303212395947043,5.14698881265577e-236,0.3764888851858722,1.4571593432789463,1.4259408701856573,1.4890612900580336,1.898197823353739e-254,0.27271708287787205,1.3135285725274177,1.2843993698554248,1.3433184034029277,1.457336674895624e-125,0.4794997660108282,1.6152661890125912,1.5793516168536246,1.651997461189209,0.0,0.5809710227543897,1.787773556993743,1.751478760438389,1.82482046786915,0.0,0.5501391002283221,1.733494130526945,1.6997161698274637,1.7679433507280236,0.0
subject_race_asian/pacific islander,0.21600422807688796,1.2411076264880494,1.1238181279543729,1.3706382751901451,2.0022570341446386e-05,0.11736694125338615,1.1245319911713074,1.0248572805836007,1.2339007812361935,0.013194994800466854,0.03624703000709426,1.0369119632249935,0.9622764444702869,1.1173363181211176,0.34158627064904223,0.34577917992343843,1.4130905426011238,1.2992035992180073,1.5369607063824564,7.301372634818929e-16,0.2645044870402017,1.3027852688289607,1.1945935431130728,1.420775682626552,2.2373415953587948e-09,0.28894770738237174,1.3350219149126341,1.2164647879249346,1.4651336651817475,1.1317953359344316e-09,0.20032871744344471,1.2218043205489135,1.1080370394163563,1.3472526139544105,5.889076534021048e-05,0.3391804710623875,1.4037966670292847,1.272667091916382,1.5484372110188935,1.2106070767943358e-11,0.2639962538149836,1.3021233182968928,1.1756416058100627,1.4422125992080965,4.111310078744102e-07,0.3787474018745678,1.4604540811835918,1.3408388957102135,1.5907400434681187,3.71743749507096e-18,0.3432583514218038,1.4095328697115128,1.3056421595186487,1.521690224471336,1.5339623424012038e-18,0.2648878625117375,1.3032848204975176,1.2080655253731085,1.4060092666038564,7.748586175973252e-12
subject_sex_female,0.0833758737112069,1.086950287813698,1.0713116264106315,1.1028172373492282,1.7238827771649306e-29,0.07034609476542909,1.0728794349624051,1.0569223660531102,1.0890774184897973,3.5456391440181405e-20,0.1602306940848308,1.173781624237618,1.1579448411491742,1.1898350011478724,2.986882957444238e-118,0.0844389900394244,1.0881064568748438,1.0722583964534784,1.1041887528311787,1.649786354017929e-29,0.0626848753127204,1.064691275856577,1.049236833978612,1.0803733496342474,4.369649419124765e-17,0.018628780254632882,1.0188033784803414,1.0034846395239927,1.0343559663208384,0.015953209880506747,-0.02049274599529356,0.9797158033117895,0.9641399973017377,0.9955432384768828,0.012202313021801364,-0.014451316983021304,0.9856526021067487,0.9696347994374721,1.001935009555578,0.0838600657052011,0.01164094078616436,1.0117089602178455,0.9956266702114092,1.0280510263628582,0.15448539162019442,-0.0057992049274913915,0.9942175780031803,0.9793873168546957,1.009272404695804,0.44947384575267246,0.00011354862457097522,1.0001135550714602,0.9864492239709293,1.0139671649913033,0.9870929152965603,-0.04374391410973449,0.9571990512603802,0.9457511173858093,0.9687855577335844,1.035127631978174e-12
const,0.15398184886523303,1.1664697138373061,1.1501028436306395,1.1830694975106644,3.285517042812948e-101,0.05165971371286362,1.0530173541737624,1.0377278257984293,1.0685321532531553,4.434223053972108e-12,-0.45955584169093,0.6315640976614246,0.6247466023891209,0.6384559882831552,0.0,-0.6814960247291776,0.5058596474613922,0.49686066005601254,0.5150216217579318,0.0,-0.8121166626331957,0.44391744761440644,0.4358650479714917,0.4521186115143107,0.0,-0.7218510395231292,0.4858520916730765,0.4764722840656229,0.4954165496656525,0.0,-0.5221495877279064,0.5932439464713161,0.5810677126033674,0.6056753324807298,0.0,-0.5730181161109922,0.5638211903651695,0.5514326845620707,0.5764880167690053,0.0,-0.7869007505891379,0.45525355541863305,0.4447952416723888,0.46595777180988684,0.0,-1.0683657808999139,0.34356952677060765,0.3356824601120778,0.35164190492993896,0.0,-0.9492949510888552,0.3870137909378922,0.3789017352123061,0.3952995208432973,0.0,-0.867984748559946,0.419796693263393,0.4113745906088284,0.42839122225333,0.0
county_type_Micropolitan,-0.5206942969462184,0.5941079174299122,0.583903276130732,0.6044909011160969,0.0,-0.6027430182580207,0.5473082985397971,0.5374437982260565,0.5573538566064805,0.0,-0.9792035797618882,0.3756101232648545,0.36936268637411374,0.38196322991906523,0.0,-0.5794240385756214,0.5602209393119283,0.550153030482669,0.5704730928559816,0.0,-0.5687154387106858,0.5662523575721778,0.5555978511798652,0.5771111817209807,0.0,-0.7530356114825577,0.47093480562298845,0.4612742784280555,0.48079765449517187,0.0,-0.6846519731210333,0.5042656970560709,0.4940816608649148,0.514659647116447,0.0,-0.7125641800748538,0.4903851481104033,0.48047503319224255,0.5004996656944812,0.0,-0.8978450363508427,0.4074467472846544,0.4000478327074131,0.41498250534021386,0.0,-0.8635529032060657,0.42166129605168173,0.4145007732497203,0.42894551726413205,0.0,-0.8142646688879978,0.442964933529657,0.4358959292896751,0.4501485771080385,0.0,-0.8653951644045459,0.42088520091154713,0.41491128650763415,0.4269451280474966,0.0
county_type_Non core,-0.48941620282339615,0.612984148161374,0.6039358736203072,0.6221679855589403,0.0,-0.6557117375670937,0.5190724876929457,0.5112248879250058,0.5270405526877795,0.0,-0.9905614214070608,0.37136813846175487,0.3664554978775175,0.37634663707691196,0.0,-0.5396510676477998,0.5829516275724608,0.5741648200304382,0.5918729051901255,0.0,-0.5149506150066491,0.5975301029097573,0.5882329412386549,0.6069742084343552,0.0,-0.5073717538347102,0.6020759048477756,0.5922700125206876,0.6120441479984706,0.0,-0.413763847226892,0.6611570669064261,0.6494826221391145,0.6730413597219829,0.0,-0.28417797331344874,0.7526326842532306,0.7384926220455519,0.767043488988686,1.4534636249615781e-189,0.025781623251865636,1.026116843945137,1.0072046059589876,1.045384196218422,0.006601455510923971,-0.03559048422561209,0.9650354097975744,0.9481731059674227,0.9821975927201312,7.583881135986432e-05,-0.2342752159170286,0.7911440504953474,0.7788315618083916,0.8036511863757405,2.220549793082816e-188,-0.4131862625437656,0.6615390514049905,0.6521240528429489,0.6710899783958898,0.0
