asian/pacific islander,black,hispanic,white,county,type
0.0,0.00980392156862745,0.0,0.002638522427440633,Kaufman County,cite_rate_fail to control speed
0.0,0.0,0.0,0.002707581227436823,Denton County,cite_rate_fail to control speed
0.0,0.0,0.0,0.011152416356877323,Brazos County,cite_rate_fail to control speed
0.0,0.0,0.0,0.0,San Jacinto County,cite_rate_fail to control speed
0.0,0.0,0.09126984126984126,0.043478260869565216,Starr County,cite_rate_fail to control speed
0.0,0.0,0.0,0.0049504950495049506,Henderson County,cite_rate_fail to control speed
0.0,0.0,0.013888888888888888,0.0033585222502099076,Parker County,cite_rate_fail to control speed
0.0,0.025,0.0,0.028169014084507043,Cherokee County,cite_rate_fail to control speed
0.0,0.0,0.0,0.002857142857142857,Johnson County,cite_rate_fail to control speed
0.0,0.0,0.045454545454545456,0.03333333333333333,Kimble County,cite_rate_fail to control speed
0.0,0.0,0.012195121951219513,0.0,Bastrop County,cite_rate_fail to control speed
0.0,0.0,0.10526315789473684,0.05333333333333334,Nolan County,cite_rate_fail to control speed
0.0,0.02032520325203252,0.006802721088435374,0.01827956989247312,Jefferson County,cite_rate_fail to control speed
0.0,0.0,0.0,0.0,Delta County,cite_rate_fail to control speed
0.0,0.0,0.2,0.0,Zavala County,cite_rate_fail to control speed
,0.0,0.02857142857142857,0.0392156862745098,Uvalde County,cite_rate_fail to control speed
,0.0,0.0,0.0,Montague County,cite_rate_fail to control speed
0.058823529411764705,0.15625,0.01904761904761905,0.042105263157894736,Travis County,cite_rate_fail to control speed
,0.0,0.0,0.0,Houston County,cite_rate_fail to control speed
