,variable,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
0,subject_race_black,-0.3110858167019125,0.7326509994790207,0.6559180745662754,0.818360566435909,3.5651850448354245e-08,-0.16581001007984755,0.8472071797243292,0.7596879885518618,0.9448089428722782,0.00287817063765051,-0.2675082934705332,0.7652839837363382,0.6857523858678697,0.8540394285645321,1.7692803319357008e-06,-0.14919487498230552,0.8614012329914605,0.7656696137244575,0.9691021700467237,0.013060665873122674,-0.08402677783770594,0.9194066360438046,0.8117502342793766,1.0413407064203675,0.18602613161507286,-0.09856054083923331,0.9061408324271879,0.7871875104069678,1.043069405112057,0.16985130875272625,-0.19289280433546302,0.8245703597694184,0.7178737935662252,0.9471250856402025,0.006365335816115384,-0.10152113529850651,0.9034620841995917,0.7969564935733991,1.02420112536682,0.11266814733651852
1,subject_race_hispanic,0.18866549297704477,1.2076369218795833,1.1257018166708297,1.2955357391177122,1.4166400082335585e-07,0.3172033466317524,1.3732817957624985,1.278280286272079,1.4753437965257508,4.22964289234045e-18,0.40554534971536105,1.5001203672399608,1.3925876912376476,1.6159564890367302,1.1816776395290402e-26,0.42146717476610085,1.5241961780980156,1.4062782849755782,1.6520016088913314,1.0780444558106152e-24,0.2862627089924472,1.331442191147436,1.223947418233457,1.4483778322161152,2.6477233432930714e-11,0.31909157489089235,1.375877314952187,1.2553323253559743,1.5079978007124375,9.053209213683243e-12,0.3472116287476323,1.4151161729468882,1.293473896574583,1.5481980643282183,3.6909047263564176e-14,0.4207084891934809,1.523040231003489,1.4010487304042405,1.6556537220414016,5.257789592406429e-23
2,subject_race_asian/pacific islander,-0.5323172280363717,0.5872426167910231,0.44557835892271963,0.7739466786702253,0.0001572918019241164,-0.11677949966593647,0.8897813686232642,0.703678141673543,1.1251037044666186,0.3293589114419557,-0.16266521137956377,0.8498756694943513,0.6670960971108187,1.082735540991307,0.18797908063026958,-0.034440628376495405,0.966145699622427,0.7526620121472469,1.240181512862504,0.7869019866300415,0.013104570693108763,1.0131908118858166,0.7674646332270948,1.3375933910769278,0.9263265410307094,0.14699453818539485,1.1583476363325398,0.8720771403515631,1.5385900908447965,0.3101495088515317,0.29024571128156273,1.3367559036823342,0.9982457180876437,1.7900566099625248,0.05139359586003286,0.1935468221981076,1.2135462061221567,0.9323449077766336,1.5795596480549452,0.15012318745276218
3,county_type_Non core,-0.7440887102113268,0.4751671176410035,0.43841051728160046,0.5150054133902848,2.4636161143649824e-73,-0.4268269358827611,0.6525764800281905,0.6009632026587429,0.7086225253092673,3.2082478046561637e-24,-0.4926584620093565,0.6109999131165303,0.5599952933102527,0.6666500563274872,1.6163524871689187e-28,-0.4974818964614709,0.6080598912867495,0.554341257569519,0.6669841480187599,5.539599523255572e-26,-0.5475617427656286,0.5783582788359263,0.525957457877809,0.6359797616478824,1.3115390071393475e-29,-0.4012894327776273,0.6694562704067633,0.60428230665853,0.7416594744684256,1.603821940869957e-14,-0.6394909183281274,0.5275609272910885,0.4775186084557355,0.5828475101824908,2.8472357443883936e-36,-0.7905775138034115,0.4535827693175622,0.41248771038232407,0.4987720202163024,7.65984433651737e-60
4,county_type_Micropolitan,-0.17216724272978584,0.8418383700476337,0.7692007324845349,0.9213353697615013,0.00018435567916349216,-0.08774205610962472,0.9159971221142389,0.8349023246349858,1.004968728633491,0.06357221873009573,-0.12169016213631863,0.8854226634734546,0.8056269548564173,0.9731219744654023,0.011557134055290645,-0.29077778521177144,0.7476818055134888,0.6734077053494425,0.8301480334351409,5.1190161018755466e-08,-0.580622429953434,0.5595499774863197,0.5029258423106661,0.6225493919072388,1.4618740300364675e-26,-0.5974252875875123,0.5502264888634839,0.49242363325337174,0.6148144983351377,5.0888781724268164e-26,-0.6867318315559356,0.5032179857159343,0.450406243210959,0.5622220938651522,6.507478434024266e-34,-0.6135597130771254,0.5414201343499957,0.49037878182186206,0.5977741548900327,6.107288092084173e-34
5,subject_sex_female,-0.3055876100617201,0.7366903605142212,0.688850783405122,0.7878523191798374,4.647088494113115e-19,-0.2159661489628256,0.8057625773107844,0.7526550748794859,0.8626173564278105,5.360534130191717e-10,-0.39013982732803354,0.6769622100629686,0.630648141855321,0.7266775297317435,3.837219440776781e-27,-0.33692561858551867,0.7139619434269759,0.6615833501615572,0.7704874322147717,4.440934267227155e-18,-0.28006175628025476,0.755737068504365,0.6989518356380077,0.8171357275143748,2.1063217047479335e-12,-0.25570934869375206,0.7743670068689205,0.7120799691122873,0.8421024145289125,2.276913343190083e-09,-0.22783151400117407,0.7962584069271976,0.7332196969060112,0.864716882644674,6.161719755386782e-08,-0.2516683558423791,0.7775025494938317,0.7212968168244444,0.8380880108840676,4.9099998849111635e-11
6,const,0.6905710729475165,1.9948544154106076,1.8706240329764654,2.1273350863301257,2.2862838934832675e-98,0.5907698372546436,1.8053777275905032,1.6910791940578327,1.927401596999592,3.911896898272836e-70,0.6780843995733744,1.9701001904899136,1.8425819773482797,2.106443462642619,8.876384891865299e-88,0.6246086342865151,1.8675149330783913,1.7347610126586022,2.0104279493380246,6.746853072610476e-62,0.7993779173525691,2.2241568886379275,2.057312287953191,2.4045323086059844,8.607420113153665e-90,0.5306762944088047,1.7000816756512485,1.5587967417299362,1.8541722769304465,4.1055972917297826e-33,0.6474528309291817,1.9106678314693517,1.7551125429406191,2.0800099554272897,1.7218638086793647e-50,0.6342376309162926,1.8855840823533703,1.7431981956716336,2.039600167354773,1.8660647142674934e-56
