"Label (Grouping)","Anderson County, Texas!!Estimate","Anderson County, Texas!!Margin of Error","Andrews County, Texas!!Estimate","Andrews County, Texas!!Margin of Error","Angelina County, Texas!!Estimate","Angelina County, Texas!!Margin of Error","Aransas County, Texas!!Estimate","Aransas County, Texas!!Margin of Error","Archer County, Texas!!Estimate","Archer County, Texas!!Margin of Error","Armstrong County, Texas!!Estimate","Armstrong County, Texas!!Margin of Error","Atascosa County, Texas!!Estimate","Atascosa County, Texas!!Margin of Error","Austin County, Texas!!Estimate","Austin County, Texas!!Margin of Error","Bailey County, Texas!!Estimate","Bailey County, Texas!!Margin of Error","Bandera County, Texas!!Estimate","Bandera County, Texas!!Margin of Error","Bastrop County, Texas!!Estimate","Bastrop County, Texas!!Margin of Error","Baylor County, Texas!!Estimate","Baylor County, Texas!!Margin of Error","Bee County, Texas!!Estimate","Bee County, Texas!!Margin of Error","Bell County, Texas!!Estimate","Bell County, Texas!!Margin of Error","Bexar County, Texas!!Estimate","Bexar County, Texas!!Margin of Error","Blanco County, Texas!!Estimate","Blanco County, Texas!!Margin of Error","Borden County, Texas!!Estimate","Borden County, Texas!!Margin of Error","Bosque County, Texas!!Estimate","Bosque County, Texas!!Margin of Error","Bowie County, Texas!!Estimate","Bowie County, Texas!!Margin of Error","Brazoria County, Texas!!Estimate","Brazoria County, Texas!!Margin of Error","Brazos County, Texas!!Estimate","Brazos County, Texas!!Margin of Error","Brewster County, Texas!!Estimate","Brewster County, Texas!!Margin of Error","Briscoe County, Texas!!Estimate","Briscoe County, Texas!!Margin of Error","Brooks County, Texas!!Estimate","Brooks County, Texas!!Margin of Error","Brown County, Texas!!Estimate","Brown County, Texas!!Margin of Error","Burleson County, Texas!!Estimate","Burleson County, Texas!!Margin of Error","Burnet County, Texas!!Estimate","Burnet County, Texas!!Margin of Error","Caldwell County, Texas!!Estimate","Caldwell County, Texas!!Margin of Error","Calhoun County, Texas!!Estimate","Calhoun County, Texas!!Margin of Error","Callahan County, Texas!!Estimate","Callahan County, Texas!!Margin of Error","Cameron County, Texas!!Estimate","Cameron County, Texas!!Margin of Error","Camp County, Texas!!Estimate","Camp County, Texas!!Margin of Error","Carson County, Texas!!Estimate","Carson County, Texas!!Margin of Error","Cass County, Texas!!Estimate","Cass County, Texas!!Margin of Error","Castro County, Texas!!Estimate","Castro County, Texas!!Margin of Error","Chambers County, Texas!!Estimate","Chambers County, Texas!!Margin of Error","Cherokee County, Texas!!Estimate","Cherokee County, Texas!!Margin of Error","Childress County, Texas!!Estimate","Childress County, Texas!!Margin of Error","Clay County, Texas!!Estimate","Clay County, Texas!!Margin of Error","Cochran County, Texas!!Estimate","Cochran County, Texas!!Margin of Error","Coke County, Texas!!Estimate","Coke County, Texas!!Margin of Error","Coleman County, Texas!!Estimate","Coleman County, Texas!!Margin of Error","Collin County, Texas!!Estimate","Collin County, Texas!!Margin of Error","Collingsworth County, Texas!!Estimate","Collingsworth County, Texas!!Margin of Error","Colorado County, Texas!!Estimate","Colorado County, Texas!!Margin of Error","Comal County, Texas!!Estimate","Comal County, Texas!!Margin of Error","Comanche County, Texas!!Estimate","Comanche County, Texas!!Margin of Error","Concho County, Texas!!Estimate","Concho County, Texas!!Margin of Error","Cooke County, Texas!!Estimate","Cooke County, Texas!!Margin of Error","Coryell County, Texas!!Estimate","Coryell County, Texas!!Margin of Error","Cottle County, Texas!!Estimate","Cottle County, Texas!!Margin of Error","Crane County, Texas!!Estimate","Crane County, Texas!!Margin of Error","Crockett County, Texas!!Estimate","Crockett County, Texas!!Margin of Error","Crosby County, Texas!!Estimate","Crosby County, Texas!!Margin of Error","Culberson County, Texas!!Estimate","Culberson County, Texas!!Margin of Error","Dallam County, Texas!!Estimate","Dallam County, Texas!!Margin of Error","Dallas County, Texas!!Estimate","Dallas County, Texas!!Margin of Error","Dawson County, Texas!!Estimate","Dawson County, Texas!!Margin of Error","Deaf Smith County, Texas!!Estimate","Deaf Smith County, Texas!!Margin of Error","Delta County, Texas!!Estimate","Delta County, Texas!!Margin of Error","Denton County, Texas!!Estimate","Denton County, Texas!!Margin of Error","DeWitt County, Texas!!Estimate","DeWitt County, Texas!!Margin of Error","Dickens County, Texas!!Estimate","Dickens County, Texas!!Margin of Error","Dimmit County, Texas!!Estimate","Dimmit County, Texas!!Margin of Error","Donley County, Texas!!Estimate","Donley County, Texas!!Margin of Error","Duval County, Texas!!Estimate","Duval County, Texas!!Margin of Error","Eastland County, Texas!!Estimate","Eastland County, Texas!!Margin of Error","Ector County, Texas!!Estimate","Ector County, Texas!!Margin of Error","Edwards County, Texas!!Estimate","Edwards County, Texas!!Margin of Error","Ellis County, Texas!!Estimate","Ellis County, Texas!!Margin of Error","El Paso County, Texas!!Estimate","El Paso County, Texas!!Margin of Error","Erath County, Texas!!Estimate","Erath County, Texas!!Margin of Error","Falls County, Texas!!Estimate","Falls County, Texas!!Margin of Error","Fannin County, Texas!!Estimate","Fannin County, Texas!!Margin of Error","Fayette County, Texas!!Estimate","Fayette County, Texas!!Margin of Error","Fisher County, Texas!!Estimate","Fisher County, Texas!!Margin of Error","Floyd County, Texas!!Estimate","Floyd County, Texas!!Margin of Error","Foard County, Texas!!Estimate","Foard County, Texas!!Margin of Error","Fort Bend County, Texas!!Estimate","Fort Bend County, Texas!!Margin of Error","Franklin County, Texas!!Estimate","Franklin County, Texas!!Margin of Error","Freestone County, Texas!!Estimate","Freestone County, Texas!!Margin of Error","Frio County, Texas!!Estimate","Frio County, Texas!!Margin of Error","Gaines County, Texas!!Estimate","Gaines County, Texas!!Margin of Error","Galveston County, Texas!!Estimate","Galveston County, Texas!!Margin of Error","Garza County, Texas!!Estimate","Garza County, Texas!!Margin of Error","Gillespie County, Texas!!Estimate","Gillespie County, Texas!!Margin of Error","Glasscock County, Texas!!Estimate","Glasscock County, Texas!!Margin of Error","Goliad County, Texas!!Estimate","Goliad County, Texas!!Margin of Error","Gonzales County, Texas!!Estimate","Gonzales County, Texas!!Margin of Error","Gray County, Texas!!Estimate","Gray County, Texas!!Margin of Error","Grayson County, Texas!!Estimate","Grayson County, Texas!!Margin of Error","Gregg County, Texas!!Estimate","Gregg County, Texas!!Margin of Error","Grimes County, Texas!!Estimate","Grimes County, Texas!!Margin of Error","Guadalupe County, Texas!!Estimate","Guadalupe County, Texas!!Margin of Error","Hale County, Texas!!Estimate","Hale County, Texas!!Margin of Error","Hall County, Texas!!Estimate","Hall County, Texas!!Margin of Error","Hamilton County, Texas!!Estimate","Hamilton County, Texas!!Margin of Error","Hansford County, Texas!!Estimate","Hansford County, Texas!!Margin of Error","Hardeman County, Texas!!Estimate","Hardeman County, Texas!!Margin of Error","Hardin County, Texas!!Estimate","Hardin County, Texas!!Margin of Error","Harris County, Texas!!Estimate","Harris County, Texas!!Margin of Error","Harrison County, Texas!!Estimate","Harrison County, Texas!!Margin of Error","Hartley County, Texas!!Estimate","Hartley County, Texas!!Margin of Error","Haskell County, Texas!!Estimate","Haskell County, Texas!!Margin of Error","Hays County, Texas!!Estimate","Hays County, Texas!!Margin of Error","Hemphill County, Texas!!Estimate","Hemphill County, Texas!!Margin of Error","Henderson County, Texas!!Estimate","Henderson County, Texas!!Margin of Error","Hidalgo County, Texas!!Estimate","Hidalgo County, Texas!!Margin of Error","Hill County, Texas!!Estimate","Hill County, Texas!!Margin of Error","Hockley County, Texas!!Estimate","Hockley County, Texas!!Margin of Error","Hood County, Texas!!Estimate","Hood County, Texas!!Margin of Error","Hopkins County, Texas!!Estimate","Hopkins County, Texas!!Margin of Error","Houston County, Texas!!Estimate","Houston County, Texas!!Margin of Error","Howard County, Texas!!Estimate","Howard County, Texas!!Margin of Error","Hudspeth County, Texas!!Estimate","Hudspeth County, Texas!!Margin of Error","Hunt County, Texas!!Estimate","Hunt County, Texas!!Margin of Error","Hutchinson County, Texas!!Estimate","Hutchinson County, Texas!!Margin of Error","Irion County, Texas!!Estimate","Irion County, Texas!!Margin of Error","Jack County, Texas!!Estimate","Jack County, Texas!!Margin of Error","Jackson County, Texas!!Estimate","Jackson County, Texas!!Margin of Error","Jasper County, Texas!!Estimate","Jasper County, Texas!!Margin of Error","Jeff Davis County, Texas!!Estimate","Jeff Davis County, Texas!!Margin of Error","Jefferson County, Texas!!Estimate","Jefferson County, Texas!!Margin of Error","Jim Hogg County, Texas!!Estimate","Jim Hogg County, Texas!!Margin of Error","Jim Wells County, Texas!!Estimate","Jim Wells County, Texas!!Margin of Error","Johnson County, Texas!!Estimate","Johnson County, Texas!!Margin of Error","Jones County, Texas!!Estimate","Jones County, Texas!!Margin of Error","Karnes County, Texas!!Estimate","Karnes County, Texas!!Margin of Error","Kaufman County, Texas!!Estimate","Kaufman County, Texas!!Margin of Error","Kendall County, Texas!!Estimate","Kendall County, Texas!!Margin of Error","Kenedy County, Texas!!Estimate","Kenedy County, Texas!!Margin of Error","Kent County, Texas!!Estimate","Kent County, Texas!!Margin of Error","Kerr County, Texas!!Estimate","Kerr County, Texas!!Margin of Error","Kimble County, Texas!!Estimate","Kimble County, Texas!!Margin of Error","King County, Texas!!Estimate","King County, Texas!!Margin of Error","Kinney County, Texas!!Estimate","Kinney County, Texas!!Margin of Error","Kleberg County, Texas!!Estimate","Kleberg County, Texas!!Margin of Error","Knox County, Texas!!Estimate","Knox County, Texas!!Margin of Error","Lamar County, Texas!!Estimate","Lamar County, Texas!!Margin of Error","Lamb County, Texas!!Estimate","Lamb County, Texas!!Margin of Error","Lampasas County, Texas!!Estimate","Lampasas County, Texas!!Margin of Error","La Salle County, Texas!!Estimate","La Salle County, Texas!!Margin of Error","Lavaca County, Texas!!Estimate","Lavaca County, Texas!!Margin of Error","Lee County, Texas!!Estimate","Lee County, Texas!!Margin of Error","Leon County, Texas!!Estimate","Leon County, Texas!!Margin of Error","Liberty County, Texas!!Estimate","Liberty County, Texas!!Margin of Error","Limestone County, Texas!!Estimate","Limestone County, Texas!!Margin of Error","Lipscomb County, Texas!!Estimate","Lipscomb County, Texas!!Margin of Error","Live Oak County, Texas!!Estimate","Live Oak County, Texas!!Margin of Error","Llano County, Texas!!Estimate","Llano County, Texas!!Margin of Error","Loving County, Texas!!Estimate","Loving County, Texas!!Margin of Error","Lubbock County, Texas!!Estimate","Lubbock County, Texas!!Margin of Error","Lynn County, Texas!!Estimate","Lynn County, Texas!!Margin of Error","McCulloch County, Texas!!Estimate","McCulloch County, Texas!!Margin of Error","McLennan County, Texas!!Estimate","McLennan County, Texas!!Margin of Error","McMullen County, Texas!!Estimate","McMullen County, Texas!!Margin of Error","Madison County, Texas!!Estimate","Madison County, Texas!!Margin of Error","Marion County, Texas!!Estimate","Marion County, Texas!!Margin of Error","Martin County, Texas!!Estimate","Martin County, Texas!!Margin of Error","Mason County, Texas!!Estimate","Mason County, Texas!!Margin of Error","Matagorda County, Texas!!Estimate","Matagorda County, Texas!!Margin of Error","Maverick County, Texas!!Estimate","Maverick County, Texas!!Margin of Error","Medina County, Texas!!Estimate","Medina County, Texas!!Margin of Error","Menard County, Texas!!Estimate","Menard County, Texas!!Margin of Error","Midland County, Texas!!Estimate","Midland County, Texas!!Margin of Error","Milam County, Texas!!Estimate","Milam County, Texas!!Margin of Error","Mills County, Texas!!Estimate","Mills County, Texas!!Margin of Error","Mitchell County, Texas!!Estimate","Mitchell County, Texas!!Margin of Error","Montague County, Texas!!Estimate","Montague County, Texas!!Margin of Error","Montgomery County, Texas!!Estimate","Montgomery County, Texas!!Margin of Error","Moore County, Texas!!Estimate","Moore County, Texas!!Margin of Error","Morris County, Texas!!Estimate","Morris County, Texas!!Margin of Error","Motley County, Texas!!Estimate","Motley County, Texas!!Margin of Error","Nacogdoches County, Texas!!Estimate","Nacogdoches County, Texas!!Margin of Error","Navarro County, Texas!!Estimate","Navarro County, Texas!!Margin of Error","Newton County, Texas!!Estimate","Newton County, Texas!!Margin of Error","Nolan County, Texas!!Estimate","Nolan County, Texas!!Margin of Error","Nueces County, Texas!!Estimate","Nueces County, Texas!!Margin of Error","Ochiltree County, Texas!!Estimate","Ochiltree County, Texas!!Margin of Error","Oldham County, Texas!!Estimate","Oldham County, Texas!!Margin of Error","Orange County, Texas!!Estimate","Orange County, Texas!!Margin of Error","Palo Pinto County, Texas!!Estimate","Palo Pinto County, Texas!!Margin of Error","Panola County, Texas!!Estimate","Panola County, Texas!!Margin of Error","Parker County, Texas!!Estimate","Parker County, Texas!!Margin of Error","Parmer County, Texas!!Estimate","Parmer County, Texas!!Margin of Error","Pecos County, Texas!!Estimate","Pecos County, Texas!!Margin of Error","Polk County, Texas!!Estimate","Polk County, Texas!!Margin of Error","Potter County, Texas!!Estimate","Potter County, Texas!!Margin of Error","Presidio County, Texas!!Estimate","Presidio County, Texas!!Margin of Error","Rains County, Texas!!Estimate","Rains County, Texas!!Margin of Error","Randall County, Texas!!Estimate","Randall County, Texas!!Margin of Error","Reagan County, Texas!!Estimate","Reagan County, Texas!!Margin of Error","Real County, Texas!!Estimate","Real County, Texas!!Margin of Error","Red River County, Texas!!Estimate","Red River County, Texas!!Margin of Error","Reeves County, Texas!!Estimate","Reeves County, Texas!!Margin of Error","Refugio County, Texas!!Estimate","Refugio County, Texas!!Margin of Error","Roberts County, Texas!!Estimate","Roberts County, Texas!!Margin of Error","Robertson County, Texas!!Estimate","Robertson County, Texas!!Margin of Error","Rockwall County, Texas!!Estimate","Rockwall County, Texas!!Margin of Error","Runnels County, Texas!!Estimate","Runnels County, Texas!!Margin of Error","Rusk County, Texas!!Estimate","Rusk County, Texas!!Margin of Error","Sabine County, Texas!!Estimate","Sabine County, Texas!!Margin of Error","San Augustine County, Texas!!Estimate","San Augustine County, Texas!!Margin of Error","San Jacinto County, Texas!!Estimate","San Jacinto County, Texas!!Margin of Error","San Patricio County, Texas!!Estimate","San Patricio County, Texas!!Margin of Error","San Saba County, Texas!!Estimate","San Saba County, Texas!!Margin of Error","Schleicher County, Texas!!Estimate","Schleicher County, Texas!!Margin of Error","Scurry County, Texas!!Estimate","Scurry County, Texas!!Margin of Error","Shackelford County, Texas!!Estimate","Shackelford County, Texas!!Margin of Error","Shelby County, Texas!!Estimate","Shelby County, Texas!!Margin of Error","Sherman County, Texas!!Estimate","Sherman County, Texas!!Margin of Error","Smith County, Texas!!Estimate","Smith County, Texas!!Margin of Error","Somervell County, Texas!!Estimate","Somervell County, Texas!!Margin of Error","Starr County, Texas!!Estimate","Starr County, Texas!!Margin of Error","Stephens County, Texas!!Estimate","Stephens County, Texas!!Margin of Error","Sterling County, Texas!!Estimate","Sterling County, Texas!!Margin of Error","Stonewall County, Texas!!Estimate","Stonewall County, Texas!!Margin of Error","Sutton County, Texas!!Estimate","Sutton County, Texas!!Margin of Error","Swisher County, Texas!!Estimate","Swisher County, Texas!!Margin of Error","Tarrant County, Texas!!Estimate","Tarrant County, Texas!!Margin of Error","Taylor County, Texas!!Estimate","Taylor County, Texas!!Margin of Error","Terrell County, Texas!!Estimate","Terrell County, Texas!!Margin of Error","Terry County, Texas!!Estimate","Terry County, Texas!!Margin of Error","Throckmorton County, Texas!!Estimate","Throckmorton County, Texas!!Margin of Error","Titus County, Texas!!Estimate","Titus County, Texas!!Margin of Error","Tom Green County, Texas!!Estimate","Tom Green County, Texas!!Margin of Error","Travis County, Texas!!Estimate","Travis County, Texas!!Margin of Error","Trinity County, Texas!!Estimate","Trinity County, Texas!!Margin of Error","Tyler County, Texas!!Estimate","Tyler County, Texas!!Margin of Error","Upshur County, Texas!!Estimate","Upshur County, Texas!!Margin of Error","Upton County, Texas!!Estimate","Upton County, Texas!!Margin of Error","Uvalde County, Texas!!Estimate","Uvalde County, Texas!!Margin of Error","Val Verde County, Texas!!Estimate","Val Verde County, Texas!!Margin of Error","Van Zandt County, Texas!!Estimate","Van Zandt County, Texas!!Margin of Error","Victoria County, Texas!!Estimate","Victoria County, Texas!!Margin of Error","Walker County, Texas!!Estimate","Walker County, Texas!!Margin of Error","Waller County, Texas!!Estimate","Waller County, Texas!!Margin of Error","Ward County, Texas!!Estimate","Ward County, Texas!!Margin of Error","Washington County, Texas!!Estimate","Washington County, Texas!!Margin of Error","Webb County, Texas!!Estimate","Webb County, Texas!!Margin of Error","Wharton County, Texas!!Estimate","Wharton County, Texas!!Margin of Error","Wheeler County, Texas!!Estimate","Wheeler County, Texas!!Margin of Error","Wichita County, Texas!!Estimate","Wichita County, Texas!!Margin of Error","Wilbarger County, Texas!!Estimate","Wilbarger County, Texas!!Margin of Error","Willacy County, Texas!!Estimate","Willacy County, Texas!!Margin of Error","Williamson County, Texas!!Estimate","Williamson County, Texas!!Margin of Error","Wilson County, Texas!!Estimate","Wilson County, Texas!!Margin of Error","Winkler County, Texas!!Estimate","Winkler County, Texas!!Margin of Error","Wise County, Texas!!Estimate","Wise County, Texas!!Margin of Error","Wood County, Texas!!Estimate","Wood County, Texas!!Margin of Error","Yoakum County, Texas!!Estimate","Yoakum County, Texas!!Margin of Error","Young County, Texas!!Estimate","Young County, Texas!!Margin of Error","Zapata County, Texas!!Estimate","Zapata County, Texas!!Margin of Error","Zavala County, Texas!!Estimate","Zavala County, Texas!!Margin of Error"
"Gini Index","0.4633","±0.0207","0.5065","±0.0619","0.4745","±0.0295","0.4722","±0.0247","0.4212","±0.0364","0.3762","±0.0359","0.4395","±0.0203","0.4502","±0.0244","0.4260","±0.0469","0.4210","±0.0255","0.4214","±0.0210","0.4562","±0.0487","0.4758","±0.0287","0.4275","±0.0087","0.4647","±0.0035","0.4162","±0.0231","0.5473","±0.1001","0.4494","±0.0270","0.4770","±0.0184","0.4222","±0.0098","0.5270","±0.0091","0.4746","±0.0643","0.4211","±0.0361","0.5344","±0.0382","0.4624","±0.0305","0.4188","±0.0219","0.4251","±0.0164","0.4517","±0.0236","0.4425","±0.0217","0.4250","±0.0302","0.4941","±0.0082","0.4474","±0.0271","0.3723","±0.0276","0.4418","±0.0155","0.4248","±0.0259","0.4048","±0.0218","0.4633","±0.0234","0.4427","±0.0448","0.3771","±0.0174","0.4250","±0.0504","0.4576","±0.1182","0.4853","±0.0281","0.4223","±0.0046","0.4761","±0.0386","0.4784","±0.0279","0.4536","±0.0147","0.4343","±0.0229","0.4440","±0.0483","0.4360","±0.0165","0.3848","±0.0126","0.4028","±0.0376","0.4297","±0.0580","0.4278","±0.0874","0.4549","±0.0279","0.4545","±0.0493","0.4003","±0.0531","0.4922","±0.0030","0.4512","±0.0299","0.4060","±0.0225","0.4138","±0.0393","0.4201","±0.0053","0.4865","±0.0340","0.4723","±0.0442","0.4813","±0.0527","0.4116","±0.0270","0.4748","±0.0506","0.5234","±0.0460","0.4611","±0.0212","0.5405","±0.1659","0.4021","±0.0115","0.4670","±0.0049","0.4964","±0.0255","0.4338","±0.0152","0.4254","±0.0152","0.4822","±0.0312","0.4711","±0.0832","0.4478","±0.0284","0.4040","±0.0353","0.4200","±0.0062","0.4959","±0.0507","0.4460","±0.0373","0.4739","±0.0508","0.4816","±0.0576","0.4536","±0.0081","0.4681","±0.0406","0.4237","±0.0217","0.3927","±0.0686","0.4770","±0.0470","0.4611","±0.0310","0.4462","±0.0429","0.4399","±0.0100","0.4655","±0.0124","0.4669","±0.0370","0.3910","±0.0109","0.4301","±0.0139","0.4899","±0.0535","0.4583","±0.0528","0.4211","±0.0353","0.4277","±0.0316","0.4251","±0.0166","0.4918","±0.0025","0.4485","±0.0146","0.4393","±0.0566","0.4501","±0.0271","0.4559","±0.0090","0.4714","±0.0517","0.4566","±0.0152","0.4950","±0.0060","0.4360","±0.0143","0.4410","±0.0186","0.4459","±0.0213","0.4391","±0.0179","0.5183","±0.0389","0.4244","±0.0160","0.5214","±0.0603","0.4525","±0.0127","0.4239","±0.0256","0.4404","±0.0773","0.4331","±0.0313","0.4372","±0.0261","0.4444","±0.0165","0.4083","±0.0548","0.4792","±0.0094","0.4153","±0.0495","0.4716","±0.0250","0.4010","±0.0127","0.4330","±0.0243","0.5124","±0.0327","0.4013","±0.0133","0.4537","±0.0224","0.3767","±0.0902","0.3789","±0.0363","0.4635","±0.0199","0.4349","±0.0333","0.3496","±0.0752","0.4189","±0.0380","0.4783","±0.0207","0.4442","±0.0280","0.4482","±0.0150","0.4308","±0.0184","0.4429","±0.0496","0.5123","±0.0436","0.4404","±0.0218","0.4199","±0.0274","0.4621","±0.0254","0.4261","±0.0126","0.4244","±0.0155","0.4359","±0.0390","0.4477","±0.0424","0.5295","±0.0466","0.3997","±0.1208","0.4862","±0.0090","0.4059","±0.0233","0.4676","±0.0499","0.4698","±0.0093","0.3969","±0.0553","0.4331","±0.0262","0.4859","±0.0316","0.4556","±0.0354","0.4859","±0.0329","0.4755","±0.0261","0.4692","±0.0192","0.4325","±0.0184","0.5125","±0.0658","0.4882","±0.0129","0.4598","±0.0209","0.4595","±0.0344","0.4118","±0.0376","0.4535","±0.0238","0.4658","±0.0079","0.3772","±0.0198","0.4535","±0.0250","0.4259","±0.0395","0.4777","±0.0205","0.4482","±0.0155","0.4646","±0.0436","0.4524","±0.0209","0.4657","±0.0073","0.4270","±0.0321","0.4325","±0.0514","0.4453","±0.0133","0.4641","±0.0266","0.4452","±0.0393","0.4349","±0.0116","0.4336","±0.0396","0.4420","±0.0335","0.4446","±0.0161","0.4635","±0.0110","0.4652","±0.0342","0.3867","±0.0175","0.4335","±0.0112","0.3668","±0.0369","0.4112","±0.0615","0.4242","±0.0200","0.4489","±0.0318","0.4441","±0.0494","0.4603","±0.0762","0.4991","±0.0282","0.3952","±0.0148","0.4358","±0.0373","0.4475","±0.0166","0.4324","±0.0276","0.5113","±0.0472","0.4658","±0.0315","0.4406","±0.0245","0.4547","±0.0416","0.4593","±0.0422","0.4596","±0.0312","0.4336","±0.0377","0.4899","±0.0262","0.3834","±0.0324","0.4776","±0.0111","0.4618","±0.0524","0.5128","±0.0223","0.4388","±0.0324","0.4447","±0.0705","0.4550","±0.0551","0.4387","±0.0713","0.4282","±0.0264","0.4553","±0.0031","0.4645","±0.0177","0.4325","±0.0425","0.5100","±0.0765","0.4196","±0.0393","0.4361","±0.0211","0.4433","±0.0107","0.4906","±0.0042","0.4395","±0.0261","0.4179","±0.0178","0.4329","±0.0198","0.4107","±0.0311","0.4823","±0.0219","0.4413","±0.0244","0.4377","±0.0221","0.4460","±0.0155","0.4891","±0.0320","0.4466","±0.0229","0.4650","±0.0291","0.4571","±0.0241","0.4604","±0.0076","0.4751","±0.0206","0.4933","±0.0440","0.4609","±0.0168","0.4469","±0.0483","0.5339","±0.0281","0.3783","±0.0069","0.4083","±0.0220","0.4257","±0.0446","0.4173","±0.0271","0.4370","±0.0170","0.4320","±0.0361","0.5074","±0.0390","0.5047","±0.0360","0.4936","±0.0333"
