variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.4290536847413874,1.5358034813969772,1.3614348729993497,1.732504712674715,2.997711868057353e-12,0.40178495540697723,1.494489916142044,1.3357784985869003,1.6720587371432012,2.3134236157576393e-12,0.26258683056941556,1.300289368133076,1.1840722622190691,1.4279132235656595,3.865017539168151e-08,0.26015716516599063,1.2971339349166233,1.1384602369016565,1.4779228914409832,9.311958050330931e-05,0.3346240911531606,1.3974149858216363,1.2031578425586886,1.6230361250407839,1.1767525815089228e-05,0.3995243911033367,1.4911153412442884,1.2811352435952386,1.7355115098188172,2.4799499942472976e-07,0.23219041595560294,1.2613598890110638,1.0750696897193408,1.4799308219929064,0.0044029179586784345,0.46876653209361024,1.5980218683793759,1.360372852495878,1.877186748569322,1.1542809776327454e-08,0.45555650691135835,1.5770507785308334,1.3219587301754803,1.8813667184107672,4.182866614426298e-07,0.3560674563052608,1.4277038526425456,1.238306410816196,1.6460694001469731,9.414562209416167e-07,0.3375379770248871,1.401492831909488,1.2497072360485282,1.5717138392382677,7.863838662538434e-09,0.42937649218185053,1.5362993302153996,1.364830409744813,1.7293105540208347,1.1519225086041359e-12
subject_race_hispanic,0.16705932054037148,1.1818243696892603,1.116881755409257,1.2505431609272046,6.901179788479031e-09,0.21366677301127288,1.238209981056858,1.175045090970991,1.3047703181517099,1.264192486589796e-15,0.31203382756475745,1.3662009074974841,1.3030916702886322,1.4323665496484388,2.9972016667768957e-38,0.30388504743528627,1.355113273389779,1.2797109060733975,1.4349584542900187,2.3922988083427295e-25,0.29185323275011976,1.3389064955939414,1.2511299672362108,1.432841232237223,3.279924621527587e-17,0.2017627150406214,1.2235576418376048,1.142685777067366,1.3101530910285768,7.3388231755783166e-09,0.2324918871392432,1.2617402099948283,1.178780666828261,1.3505382318505006,2.084214791464732e-11,0.2604680929432255,1.2975373125951957,1.207072361739224,1.3947822275964663,1.6191570506463688e-12,0.382546780709395,1.4660134539028098,1.3596587072362962,1.5806874442723924,2.3866131837078188e-23,0.3841842337702411,1.4684159485694595,1.3732816140101025,1.5701407315260854,2.5414518488808605e-29,0.280509080840147,1.3238035638563688,1.25038173967297,1.4015366828190947,5.676768838072283e-22,0.2218141905695796,1.248339403079942,1.1778582615525544,1.3230380226122431,7.396438511439327e-14
subject_race_asian/pacific islander,0.6540223915841047,1.9232614014967533,1.4868281732450632,2.4878022121508367,6.342940627580528e-07,0.7555336110075576,2.1287471432466574,1.713167167653523,2.6451384811953655,9.226178830865131e-12,0.5236939544260801,1.6882524732091626,1.4332301223087787,1.9886523238190783,3.663840981175461e-10,0.5763462681270234,1.7795246322922675,1.4224118705010904,2.226294635617288,4.5802647595248813e-07,0.7244652474385909,2.0636272748851074,1.6254265360742937,2.619963089771464,2.7027391340083574e-09,0.6332605402596634,1.8837425955604905,1.456592638618676,2.4361554989692196,1.390021707699182e-06,0.3908477424499913,1.4782334240783155,1.1475720973589807,1.9041714774097898,0.0024824456936517582,0.7381287856593244,2.092017237014319,1.623517296193733,2.6957126543866385,1.1554991427597141e-08,0.4934096265557397,1.637891307768911,1.2227885597549604,2.19390990753344,0.0009371580088199838,0.669024215372747,1.9523313359669616,1.5904818359728485,2.396504983074582,1.586607322873983e-10,0.6079209463254933,1.8366090179636074,1.5409917930363248,2.18893617740749,1.1260379492309293e-11,0.5909913051559168,1.8057776050852183,1.5199705145958713,2.145326325553292,1.7840195919080065e-11
subject_sex_female,-0.04521217356888974,0.9557946659523753,0.9016446368088162,1.0131967808252147,0.1286669337352698,-0.06999982759789841,0.9323939806526161,0.8812241886970532,0.9865350342262322,0.015069539084579973,0.07123529224826584,1.073833860929058,1.0224261014861111,1.1278264113188545,0.004426509924889612,0.01878755953472761,1.018965156190469,0.9601694884214277,1.0813611576402757,0.5355406531757136,0.01836813899615285,1.01853787088825,0.9509589966950917,1.0909191647999097,0.6000050726843034,0.0343807971851155,1.0349786486543904,0.9661662736877684,1.1086919843329541,0.32736603719449486,-0.09059907883387146,0.9133838324126434,0.8550090526905457,0.9757440844486078,0.00717372174743409,-0.06241984129450245,0.9394883679666599,0.8772573586002845,1.0061339296748213,0.07424805619471007,-0.06920581937369547,0.9331346031327113,0.8703182067295396,1.0004848581022898,0.051614964179315624,-0.05674350331723346,0.9448363856872145,0.8894090217134437,1.0037179452021574,0.06581963253588613,-0.06508218561578097,0.9369904530755103,0.8869365682994561,0.9898691073680342,0.02015283714312104,-0.02680584060847648,0.9735502470987336,0.9220699370819793,1.0279047667744734,0.3335168515445758
const,-0.2853645900847622,0.7517401273536813,0.7195516761855885,0.7853684978811357,2.107293154730312e-37,-0.2820572206058475,0.7542305257706822,0.7223406381100581,0.7875282878901876,1.7164054938970836e-37,-1.2279371395664338,0.29289615881215986,0.28229354330537504,0.3038969961637253,0.0,-1.541096900930985,0.21414607552086984,0.20235575227168312,0.2266233657614059,0.0,-1.7908015612185126,0.16682639449165815,0.155939623149168,0.17847321506262626,0.0,-1.5942378959438175,0.2030632248550214,0.18955380328384416,0.21753545734334226,0.0,-1.033757915723678,0.35566787615761586,0.3325178693467147,0.38042959429217504,4.264773753694142e-199,-1.447335720032935,0.23519608228852543,0.21858344117779901,0.2530713068922499,0.0,-1.1818654876171861,0.3067060482586997,0.28369823232100855,0.3315797890909235,6.47524343234816e-194,-1.5683076042934583,0.2083975752403992,0.19452524881268551,0.22325918939138606,0.0,-1.5235574850210842,0.21793520502672814,0.20565891859614072,0.2309442931736456,0.0,-1.489459618915782,0.22549447557104818,0.212205130518569,0.23961606577939268,0.0
county_type_Non core,-1.0433919213788296,0.35225782244079185,0.33409515185026506,0.3714078842016277,0.0,-1.1631566060141239,0.3124981886901109,0.2969500587010532,0.32886040959807306,0.0,-0.6011583301606651,0.548176299059477,0.5249404937439084,0.5724406069483797,5.868559496701818e-163,-0.2616898998366682,0.7697496862044403,0.7298037284764698,0.8118820941744997,6.283328334405646e-22,-0.0880080221034032,0.9157535304243464,0.8600696912213834,0.9750425309067147,0.0059669208262721745,-0.16412362456190954,0.8486371030049862,0.7966285091820448,0.9040411236802971,3.6503949234630397e-07,-0.2597070681017131,0.7712774844931235,0.7248606575594365,0.8206666369353377,2.386989874885765e-16,0.42179539137768346,1.5246965267098491,1.4312599031541833,1.6242329526859165,4.733311398494762e-39,-0.09446167385405847,0.9098626054847975,0.8533069047360206,0.9701667199279118,0.003914418916837585,0.34047781126353543,1.4056190507498874,1.3299295287137158,1.4856162474578174,1.8024079070780278e-33,0.08776106542119005,1.0917272394743678,1.038244648268927,1.147964853368168,0.0006160579524306889,-0.028552351228941238,0.9718514151984265,0.9241112271939245,1.0220578924153492,0.26656861973801127
