variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
subject_race_black,0.3291140683161097,1.3897363714343467,1.3470717279095898,1.4337522954955302,4.4996981243722884e-95,0.2805237582591299,1.3238229940185187,1.2768780026866058,1.372493938970524,2.3067734612957656e-52,0.2252379619774805,1.2526207568416179,1.2044706962484846,1.3026956698552739,2.013443686116528e-29,0.24033354542075325,1.2716732403768471,1.225209466220662,1.3198990661400085,1.0482535569903386e-36,0.24296602488790175,1.2750253042549249,1.2260795164568006,1.3259250355869094,4.753779029428989e-34,0.2876949021876838,1.3333504397576057,1.2829768052540413,1.3857018988350105,1.5267824829940637e-48,0.308874901505397,1.3618919892087604,1.3092304983324659,1.4166716958040186,3.47172004272764e-53,0.34080131552511855,1.4060738480634354,1.3480821362847997,1.4665602436187473,1.2167876177207245e-56,0.29026914837876683,1.3367872337275282,1.2789294833603124,1.397262422601799,7.744249336804996e-38,0.35824728260302535,1.4308193934812201,1.3649764834417146,1.4998383939919249,3.08154574415718e-50,0.3182445627731221,1.3747124236020458,1.3162349666667057,1.4357879067684356,1.0778608719116479e-46,0.3517329204915551,1.4215288117979028,1.3632342204186576,1.4823161951956974,6.687562093451922e-61
subject_race_hispanic,0.41561386234060693,1.5153006412457404,1.4355724376075634,1.5994567555130488,2.514272812846577e-51,0.40419924870962104,1.4981024121952549,1.4092386669105614,1.5925697258544482,2.1909013506979823e-38,0.33955178521959317,1.4043180133912432,1.3017202017853557,1.5150022869970905,1.751086607932001e-18,0.387587219594134,1.473421459236493,1.402659120741257,1.547753666187486,9.561417084091306e-54,0.41334091748204294,1.5118603577125482,1.4357970804407176,1.5919531891798475,1.663932901490966e-55,0.4868992100138715,1.6272625893391286,1.5490101141590038,1.7094682019557643,1.5616430038080132e-83,0.3961349316751975,1.486069821914422,1.4116380948383875,1.564426125704402,1.3930581255255403e-51,0.4933778310166531,1.6378392309597247,1.5533330831406815,1.7269427758835634,1.9228730042878772e-74,0.467034353111227,1.5952562044895298,1.5121104003835908,1.6829739133576274,1.4648292584112278e-65,0.4895368762543248,1.631560430578979,1.5415776568286992,1.7267955505447916,3.618158837846443e-64,0.4949779591019101,1.6404620814010153,1.5596398082623784,1.7254726548130175,3.567589245564399e-82,0.4842287482044294,1.6229228438816439,1.5458757553349591,1.7038099912642566,8.532939950724457e-85
subject_race_asian/pacific islander,0.8326403454207587,2.299381894787118,2.052271244429257,2.576246737572534,1.0066389044986982e-46,0.7129394989965122,2.0399789700347877,1.7944708321937142,2.3190759768977705,1.1890785661790102e-27,0.5485716931180302,1.7307791677828976,1.4957689020089522,2.0027134697130715,1.7357278713741734e-13,0.7247621710008963,2.064240105424248,1.8174479347830288,2.3445443092435045,6.677842498027237e-29,0.751198213022156,2.119538153911396,1.8634285043240426,2.4108475186794243,2.8661299308499108e-30,0.7814315863311809,2.1845974678400735,1.9335887452827882,2.4681908746812056,4.0574279162551415e-36,0.7574750624142836,2.132884016852615,1.8837525030522269,2.414963867054897,6.292403786020317e-33,0.7985088443264371,2.222224773576277,1.9485051734669072,2.5343956031225825,1.0964979079160098e-32,0.5774872191920639,1.7815561415226775,1.5500206110611625,2.0476774713493984,4.291949199363717e-16,0.6900751795086646,1.9938654254316284,1.728897663116645,2.2994416728894786,2.4164559202040854e-21,0.7419282368914389,2.0999808736274295,1.8197991248595364,2.423300247460778,3.1627466823138605e-24,0.6020140520407103,1.8257923405876368,1.5943191394544287,2.090872265441912,3.2146671658069133e-18
subject_sex_female,-0.03883441396117762,0.9619099748223512,0.9385317987041671,0.9858704850919912,0.0019777843256278825,-0.047075044920722,0.954015800863776,0.9275467530198377,0.9812401858284404,0.001041223755262646,-0.03159639566289312,0.9688975544300023,0.9397317563156652,0.998968551047986,0.04275038998267974,-0.013306240217540925,0.986781896441214,0.9585621653016062,1.0158324064853292,0.3687333154547586,0.028977046665203676,1.0294009660189432,0.9982294519838488,1.0615458667691953,0.06474590531452074,0.017589518435777936,1.0177451250246203,0.98760204061406,1.0488082212419783,0.25151501895057715,-0.06606375998419213,0.9360711785053124,0.9079595127236942,0.9650532198289489,2.1715309542644986e-05,-0.02699020131766122,0.9733707792286718,0.9431631219985755,1.0045459282256188,0.09335029987858971,-0.053643187894428915,0.9477702220648806,0.9173955393157093,0.9791506011713734,0.0012476773271000601,-0.10774730809038473,0.897854448322512,0.866458170380805,0.9303883764154777,2.9740670873720963e-09,-0.05454047190535284,0.9469201844182182,0.9168230695104957,0.9780053158319524,0.0009346769420467932,-0.08587840692671553,0.9177058111062864,0.8892718883719246,0.9470488910653792,8.89868853179831e-08
const,-1.0397725338940949,0.3535350900636118,0.3453464955046779,0.3619178463752301,0.0,-0.9991290158459178,0.36819999791497243,0.3585625936891791,0.3780964351850544,0.0,-1.1148240968778573,0.327972965294405,0.3188367751502793,0.3373709507421317,0.0,-1.3280690123304624,0.2649884570277488,0.25793845909822316,0.2722311461557103,0.0,-1.541726942379414,0.21401119711122923,0.2078509445021874,0.22035402628877354,0.0,-1.6230017692473013,0.1973055435580238,0.1916647693748417,0.20311232808045307,0.0,-1.7024937120207007,0.1822285314988056,0.1766600962077339,0.1879724873078464,0.0,-1.778239335533486,0.16893532399967628,0.16328584194007964,0.17478027093952517,0.0,-1.4349527233069799,0.23812662158776324,0.2305187158132193,0.24598561426460122,0.0,-1.5259964535373653,0.21740431559754966,0.20960138663828895,0.22549772784663868,0.0,-1.4132314255172036,0.2433556256321083,0.2351081199335672,0.25189245077340916,0.0,-1.4482413287121352,0.23498318309132182,0.22730372965641016,0.24292208675676039,0.0
county_type_Micropolitan,-0.12105146946645907,0.8859883570712895,0.8611942302145714,0.9114963167720036,6.331245733030689e-17,-0.2721498328825296,0.7617401188211771,0.7375000523431916,0.7867769050024227,4.052806835813406e-61,-0.16701460652006297,0.846187251395856,0.8175535024258511,0.8758238602125187,1.9241258753598385e-21,-0.22151235766774466,0.8013060198131955,0.7751407562360054,0.8283545049376414,4.4177605700242406e-39,-0.04716351977325897,0.9539313981902888,0.9210746312484596,0.9879602385963566,0.008357165484575104,0.032653655117812735,1.0331926362840638,0.9990004983567974,1.0685550461961393,0.05720716276021783,0.2187911934078332,1.2445713748463767,1.2022020325043516,1.2884339447175184,3.322716665856101e-35,0.41310157074821807,1.5114985421753413,1.456571101225452,1.5684973023809572,4.687636043271429e-106,0.13979560149231052,1.1500387086361703,1.1086154028774036,1.1930097921504423,8.074934284837823e-14,0.1433333503037199,1.1541144619555566,1.1075907920449108,1.2025923300028252,8.636535396602629e-12,0.07283059435451154,1.0755483175236584,1.0348979558867557,1.117795408472675,0.00021139139386301112,0.1985511952904288,1.219634465356644,1.1746116228497274,1.2663830326120393,4.360326175010309e-25
county_type_Non core,-0.04977015732433114,0.9514480827443514,0.924023061200027,0.979687079435281,0.0008524353778766448,-0.20168177109932447,0.8173549925407442,0.7906097741076675,0.8450049641560595,1.4750969131314524e-32,-0.24491037019608208,0.7827746950401795,0.7541530964802396,0.8124825397588233,5.362974443685671e-38,-0.2607947015026562,0.7704390733642168,0.7441465879877689,0.797660535367622,4.7306610118499944e-49,-0.23314157089767945,0.7920414355697329,0.7628642916548839,0.8223345128640053,4.254309300698552e-34,-0.26355778640140176,0.7683132231000894,0.7393965242174088,0.798360811088797,2.509640495792963e-41,-0.12007868855525543,0.88685064897515,0.8517890269270302,0.9233554891228035,5.3956076121008324e-09,-0.11565377108874361,0.8907835849433138,0.853506021465799,0.9296892760542266,1.1421096284664e-07,-0.3065138984490888,0.7360082887345436,0.7049612954626012,0.7684226135145165,3.66272252770041e-44,0.05043922461413343,1.0517329419372237,1.0045665496525227,1.1011138899045958,0.031194171537237348,0.0733519208109848,1.0761091754991468,1.0326158266611445,1.1214344460880101,0.0004926936142221998,0.15647724822115044,1.169384156446661,1.124027551267323,1.2165709851210327,8.994417677315217e-15
