variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016,coef_2017,odds_ratio_2017,OR_lower_CI_2017,OR_upper_CI_2017,pvalue_2017
male_black,1.0263045331632472,2.790733691603853,1.891994341372827,4.116394202216151,2.274815110501994e-07,0.06985499423581176,1.0723526726608892,1.040618160418893,1.1050549551240318,5.171983678260921e-06,0.8271022568612388,2.286682910727719,2.0088786222547435,2.6029042652389376,6.134161520934452e-36,-0.16335998336130717,0.8492854047646631,0.8228308661488981,0.8765904737168123,4.598069225592454e-24,-0.1414617510633497,0.8680883784072939,0.8425255223378882,0.8944268306967547,1.7572536705823375e-20,-0.5921113343370296,0.5531581491566476,0.5026278985314445,0.6087683132440878,8.824625251274237e-34,-0.22636433675718884,0.7974275165779913,0.7619649395618784,0.8345405558441741,1.7917005323470607e-22,0.14991970478990502,1.1617409567489265,1.1348888564823771,1.1892283926120906,3.280018093402192e-36,0.8160302651339485,2.261504421685024,1.9317321828521061,2.6475731443008605,3.3973115206558144e-24,0.7597787318541719,2.1378031404229465,1.6857314899076707,2.7111092689219007,3.6578517238099305e-10,-0.6089689524521102,0.5439113785620145,0.423420627622264,0.6986895971283462,1.8771722518731603e-06,-0.09859649679350735,0.9061082518545877,0.8255017016932678,0.9945856712286322,0.03806308932870365
female_black,1.4851800628584704,4.415760455647548,2.9763829031889557,6.5512204027140095,1.5919227694646337e-13,-0.23933465698890477,0.787151412567599,0.7507702888708425,0.8252955071504696,3.658653571360143e-23,-0.7222554971608582,0.4856556248177311,0.43477130372025435,0.5424952932700028,1.8642349625028365e-37,0.6883742017436487,1.9904767874924654,1.7589224594256563,2.2525142142081935,1.0401046124189286e-27,-0.22336630343423602,0.7998218181499082,0.7715085233993879,0.8291741716215139,5.957455674043548e-34,-0.5128332858036407,0.5987966111806435,0.5599176892301614,0.6403751630965764,1.111199072091457e-50,0.9353085838198446,2.547999607888126,2.27044588132565,2.8594832650260615,6.897625011335326e-57,-0.13754715051032174,0.8714932576765622,0.8534287790255768,0.8899401061244794,6.591208413707302e-38,-1.260219986853277,0.2835916332061651,0.1822114220277133,0.44137855645683965,2.356455331918256e-08,0.44752032156872146,1.5644280932304087,0.4229533766436423,5.786536753318343,0.5024901144454204,0.14065498706482926,1.1510274601087325,1.0063911460493216,1.3164505859627564,0.04007742260862655,-0.2174811529261031,0.8045427680539398,0.6010996686155559,1.0768414947203722,0.14368229427519097
male_hispanic,-0.41759278730940436,0.6586303764721891,0.582918210691491,0.7441763953425066,2.0503320638637e-11,-0.024562077871157485,0.9757371153553572,0.9719995296651511,0.9794890730142375,4.310347790287655e-36,0.04934903407180089,1.0505869774042118,1.0250674192283904,1.0767418575474208,8.37885418383142e-05,0.16392996823372144,1.1781318055523597,1.150290161710728,1.2066473290441933,3.7945603609829743e-41,0.018756615598659727,1.0189336258856587,1.011650700994267,1.026268980924058,2.976861190346941e-07,0.053330425235008534,1.0547781128507399,1.0439167290060973,1.0657525034666533,5.613978596181613e-24,0.1341172100071325,1.143526844579571,1.121677833627347,1.1658014494637414,2.809729598885194e-42,-0.02691527083081727,0.9734437171076403,0.9644795370674052,0.9824912130925952,1.1829545931853542e-08,0.06025550238671426,1.0621078829793795,1.022076068769724,1.1037076295552097,0.0021126805344630316,-0.514961917957986,0.5975233490942509,0.4536777690705612,0.7869774034647044,0.00024753803776552785,-0.024785219880937626,0.9755194117047382,0.9036614347478313,1.0530914411306211,0.5255057246455347,-0.06445907349150748,0.9375744851269795,0.8738822574087377,1.0059088712565174,0.072521956333437
male_asian/pacific islander,-3.710926899024526,0.024454845590793105,0.008921530819822505,0.06703327993226964,5.474182913838415e-13,0.45927001913493554,1.5829180632482973,1.370402923016634,1.8283889744208663,4.268025501664525e-10,-1.6696326328635835,0.18831623412852638,0.14831162769563516,0.2391114209138549,9.714759494263441e-43,-0.39741077188094087,0.6720579064352112,0.634913830116482,0.7113750058322351,1.0166424832092748e-42,0.26740214981208804,1.3065657758742344,1.2561828767354954,1.3589694289753431,1.6009699384948193e-40,0.7661118068617357,2.151384970040716,1.9667737034773976,2.3533247781041844,7.107634716065563e-63,-1.9160119252116545,0.14719280908407265,0.11621818641417983,0.186422828599714,6.984913558345982e-57,0.4982559816334338,1.6458483764410383,1.5358304463554877,1.7637473489743614,3.05685500431981e-45,2.1425966529723013,8.5215363978682,4.1171534220527555,17.637570218111257,7.79156307423958e-09,0.6411537810928104,1.8986702658799095,1.2015461731323152,3.0002582165766727,0.006023804005225366,-0.4234313870514578,0.654796101616391,0.4376638647804795,0.9796512099692687,0.03940032300556945,4.140153888084636,62.812486798776206,19.190729805296243,205.58928909298618,7.726636046449032e-12
female_hispanic,1.1612446223986086,3.1939060102858297,2.1709321898020097,4.698919501244434,3.746280536960185e-09,0.022536667525336132,1.022792536748133,1.0161495706328745,1.0294789305241256,1.2122666555267042e-11,0.3451939287563349,1.4122637716697686,1.3464044373541006,1.4813446134286432,1.464309658281323e-45,-0.4466689928446494,0.6397556369245165,0.6014678746947386,0.680480690983568,1.1206042059658167e-45,-0.028248104564752387,0.9721471427343649,0.9617293304398926,0.9826778046732929,2.7660830779021137e-07,0.08003792107254251,1.0833281478613337,1.055013787885511,1.112402405944694,3.1567049564674092e-09,0.007996887819361304,1.0080289483312155,1.0027780163364657,1.0133073762287117,0.0026905729562274492,-0.07108590468679318,0.9313818786223058,0.9214625537963819,0.9414079826164086,1.0415027681377593e-38,-0.05304394444375606,0.9483383373658819,0.9356497759252145,0.9611989713015964,1.1803194682609416e-14,0.5498191391048405,1.732939568521265,1.4506291939612,2.070191032035021,1.3599831257960032e-09,0.04322183298888333,1.044169500401962,0.9387172869468425,1.161467846315931,0.4262019474086056,-0.16812501948964576,0.8452481555857875,0.795798479547704,0.8977705573491843,4.600825908508388e-08
female_asian/pacific islander,1.8176475227990427,6.157356358200753,3.131474876160491,12.107086539477685,1.3725298800093473e-07,-0.6553275856201729,0.5192719287050598,0.37053899298039544,0.7277056964294687,0.00014121308000601216,4.369195902669272,78.98009847317591,42.31266062106854,147.42291936438951,7.591005974923947e-43,0.7390772587367801,2.0940024003293587,1.9331882867629215,2.268193989488441,1.908651356973588e-73,0.1621212070671844,1.1760027725299893,1.111783660654759,1.2439313239985434,1.5277495344987818e-08,-0.5928520255814692,0.5527485814591054,0.48846995694581735,0.6254857437198411,5.502242950581012e-21,1.4802057141070146,4.393849464774028,3.7298759391708325,5.176020177064334,3.62387630249907e-70,-0.3860386323013138,0.6797442650878056,0.6320858778895294,0.7309960277272869,2.263213836744523e-25,-5.050633008957004,0.0064052775646166096,0.0014950858142582788,0.02744162260688354,1.0192070058713487e-11,-2.3935707716376644,0.0913030786644917,0.039124900264144134,0.2130676913508732,3.095295692049705e-08,2.264950839094549,9.630651137942419,4.061130928794074,22.838328280219454,2.7324076893391006e-07,-5.4631691866338965,0.004240096771066851,0.000894473297157987,0.020099449234688642,5.942118216263036e-12
female_white,-0.19674518673474242,0.8213999102414676,0.7747071427142417,0.8709069212668407,4.4319851434846825e-11,0.005467870473901452,1.0054828465609873,0.992640008897785,1.0184918456500487,0.40446983098118805,-0.055590479833365826,0.9459264325323652,0.9389179793549475,0.9529871995614931,1.3257762412887656e-48,0.11837539789174384,1.1256666049310817,1.1069701437280999,1.1446788448960248,1.2286629631753033e-43,0.005239913740813843,1.0052536660987168,0.9988976748650574,1.011650100538501,0.10541425762282541,-0.015057766850906464,0.9850550344321535,0.9765489224717825,0.9936352378579058,0.0006666131674428046,-0.04497103799860193,0.9560251698344533,0.9502689387704778,0.9618162691285793,3.026188306154661e-48,0.08787138662345684,1.0918476867797977,1.0776375203182362,1.106245234273532,1.777549780785222e-39,0.6350903708174047,1.8871926808979005,1.5901063760860525,2.239784877538196,3.676573588480428e-13,-0.5156487701892385,0.5971130797620323,0.3774546544655558,0.9446009628036929,0.027558855786839566,-0.2533511716240633,0.7761952562086365,0.6589589685199484,0.914289211533134,0.0024249285574538064,0.6217072843884408,1.8621044714341843,1.5331105835648662,2.2616979490628344,3.6606418064578733e-10
county_type_Non core,0.19622047116482033,1.2167951440065303,1.1403111138647917,1.2984091836654927,3.141183113221589e-09,0.15763416581707157,1.1707378204415075,1.0864589057258454,1.261554428785724,3.543448110245898e-05,-0.04192653886852153,0.9589402228188578,0.907496161034039,1.0133005410095492,0.13614417123666145,0.10259408197215403,1.1080415437397528,1.0549712340209378,1.1637815544729893,4.186286772555301e-05,0.31603734389791793,1.371681478602717,1.3051892119121913,1.4415611633697116,1.1458041658798695e-35,0.16464612094409725,1.1789758300272204,1.1231936210134297,1.2375284027470037,2.780894894701045e-11,0.3729567394093348,1.4520215231652913,1.3956491861004707,1.5106708223906593,4.293205501570135e-76,0.3655906852352007,1.4413651498586035,1.3840588747340246,1.5010441630426707,8.255557750891035e-70,0.21749244268950563,1.2429560360675411,1.1898133710981522,1.2984723025686074,1.7468889456358734e-22,0.10538821847109035,1.1111418924411005,1.0571283348737748,1.1679152515432392,3.397232943761103e-05,0.023155532629802605,1.0234257032603569,0.9739909402881861,1.0753695201559568,0.3593074437277939,0.08231292056139365,1.085795524419997,1.0354909555580762,1.1385439095555423,0.0006715918444865967
county_type_Micropolitan,-0.03929634310109627,0.9614657431846706,0.8890045365885167,1.039833136133393,0.3256395864823617,-0.2688128539582242,0.7642862754162175,0.6999616139777429,0.8345222068251421,2.0633146162650226e-09,-0.1590872153039744,0.852921967876463,0.7987623430229839,0.910753855186843,2.0062414816709847e-06,-0.009748496178460532,0.990298866380887,0.9334548841378622,1.0506044388648048,0.746530869502839,-0.025036460740527292,0.9752743521549702,0.9225246691547986,1.0310402461570305,0.3775121892281995,0.13429370244465108,1.1437286862309775,1.0783244358492416,1.213099939330803,7.826019344303563e-06,0.3160024539256615,1.371633621508855,1.309023006663668,1.4372389041874847,4.147882411531643e-40,0.3371587383729497,1.400961432427195,1.3355303503524611,1.469598152247519,2.043299949036351e-43,-0.11154747757727133,0.8944489241272436,0.8510574437972459,0.9400527352216934,1.1001929069389998e-05,-0.2499840645569262,0.7788131937058336,0.7372605064350475,0.8227078290456579,4.035363490400407e-19,-0.3824162010031565,0.6822110571834108,0.6471955449952972,0.7191210294049366,6.413468241550386e-46,-0.8704048683251107,0.41878196336788465,0.401112719443011,0.43722954755908094,0.0
const,0.8003033563752315,2.2262161629346227,1.4332893342051463,3.4578073567119687,0.0003677042728820425,0.879589494991558,2.409910223120694,1.6602531734656811,3.498061245309032,3.7170365686152143e-06,1.0055049096891697,2.7332869875642487,1.9341605708956215,3.8625840423003925,1.2079921335152466e-08,-1.1949069496646993,0.3027321221970776,0.23766519457268237,0.3856127859812435,3.7335620679386353e-22,-0.9552466309220201,0.38471724968144877,0.31540920972662184,0.469255042776786,4.282942062861492e-21,-0.26901765295227237,0.7641297663828408,0.6357830002043857,0.9183861469787487,0.004138133833815505,-0.6148945336274478,0.5406979177503204,0.47364119932532694,0.6172483277974403,8.887369074276814e-20,1.245043225751557,3.4730849227982117,2.625405500960067,4.594459361251917,2.75446668570178e-18,1.8158558169276842,6.146334063965022,3.55097285059104,10.638612012921739,8.753916138809607e-11,0.5229661253416551,1.6870241610122028,1.0861977316324576,2.6201956024724598,0.019910137573326252,-0.35906387422524316,0.6983297446555755,0.43110143217932706,1.1312057809816451,0.14456138254324236,0.749605958402965,2.1161659948756255,1.411089515876309,3.1735467293064947,0.00028843287129734306
