variable,coef_2006,odds_ratio_2006,OR_lower_CI_2006,OR_upper_CI_2006,pvalue_2006,coef_2007,odds_ratio_2007,OR_lower_CI_2007,OR_upper_CI_2007,pvalue_2007,coef_2008,odds_ratio_2008,OR_lower_CI_2008,OR_upper_CI_2008,pvalue_2008,coef_2009,odds_ratio_2009,OR_lower_CI_2009,OR_upper_CI_2009,pvalue_2009,coef_2010,odds_ratio_2010,OR_lower_CI_2010,OR_upper_CI_2010,pvalue_2010,coef_2011,odds_ratio_2011,OR_lower_CI_2011,OR_upper_CI_2011,pvalue_2011,coef_2012,odds_ratio_2012,OR_lower_CI_2012,OR_upper_CI_2012,pvalue_2012,coef_2013,odds_ratio_2013,OR_lower_CI_2013,OR_upper_CI_2013,pvalue_2013,coef_2014,odds_ratio_2014,OR_lower_CI_2014,OR_upper_CI_2014,pvalue_2014,coef_2015,odds_ratio_2015,OR_lower_CI_2015,OR_upper_CI_2015,pvalue_2015,coef_2016,odds_ratio_2016,OR_lower_CI_2016,OR_upper_CI_2016,pvalue_2016
subject_race_black,-0.0037604991158342056,0.9962465627062007,0.9545538837341401,1.0397602802906312,0.8631189427422313,0.037309490969505296,1.0380142271598893,0.9904015235677271,1.0879158706308882,0.11938269407378746,0.12703611937650652,1.1354580290768903,1.0770495491868068,1.197034005323707,2.4207753575133804e-06,-0.03840245711421648,0.962325568174871,0.9079993965374009,1.019902108629808,0.1952244415992379,-0.07174180971480532,0.9307711808668764,0.8815624851706091,0.9827266991342734,0.009634191361175949,-0.04339712748764169,0.9575310526495301,0.9105247823099345,1.0069640438144871,0.09107654172105409,0.0010009030511165687,1.0010014041217359,0.9501484994529766,1.0545760074667954,0.9699859767510602,-0.025693552524406468,0.9746337178919469,0.917797666676402,1.0349894301777514,0.4019615091110793,-0.13308438139464185,0.875391222260003,0.8184379817568932,0.9363077094306759,0.00010560965154062661,0.035644237524374345,1.036287108836004,0.9626591048500176,1.1155464759324083,0.3431731813001725,-0.028679522349064027,0.9717278316236602,0.9114459358000512,1.035996696746659,0.3801076420463504
subject_race_hispanic,-0.7449822931183003,0.4747427060784233,0.4566330793194229,0.49357054313843624,1.8580305148968924e-308,-0.649258783432097,0.5224328691818905,0.5017082418295391,0.54401359205567,6.197073052071899e-217,-0.5955542463076337,0.5512569490535875,0.5244945303067193,0.5793849245713983,1.1739675695412002e-121,-0.6358978197584904,0.5294599152868094,0.5041263349581575,0.5560665699378362,1.5316989808955751e-142,-0.7109092287167946,0.4911973835969679,0.46895608836428204,0.5144935221847169,1.1917513173480352e-198,-0.7358772485671419,0.47908499794945203,0.4588010712497965,0.5002656916972669,1.048281534595937e-243,-0.5578880934132884,0.5724166787692537,0.5473945461668995,0.5985826063260042,3.6413797175877404e-132,-0.5804934418347704,0.5596221574402922,0.5328456096268364,0.5877442798439344,4.0490826310426736e-119,-0.6554508151954764,0.5192079429883657,0.4920356592034814,0.5478807948566314,3.122245706243228e-126,-0.6231927478698747,0.5362296555274848,0.506101228902664,0.568151640513852,4.9240718401775914e-99,-0.5601090636315328,0.571146769111054,0.5425309636396192,0.6012719157586782,3.327335826185923e-101
subject_race_asian/pacific islander,-0.9086523526844746,0.4030670504106891,0.30453108755529207,0.5334859190599891,2.1119990556177645e-10,-0.5741435082537111,0.5631870273356104,0.43576636128354806,0.7278662511371239,1.1490256212063872e-05,-0.06001143853994106,0.9417537612346263,0.7352380340994867,1.2062762067060817,0.6346884251370857,-0.3066037545175868,0.735942156894554,0.5668550265165041,0.9554662708434839,0.02133518043941413,-0.29324878603933924,0.7458365638889948,0.5863305860768121,0.9487347125378655,0.016911629063304325,-0.0968552160966156,0.907687415147106,0.7440479064485378,1.1073163925008904,0.339618770771726,-0.08043830046565531,0.922711832717901,0.7478797344453282,1.1384144896894073,0.4529678465005267,-0.24976846474169442,0.7789811237886936,0.629799546560575,0.9634995682880059,0.021291174138343805,-0.4858412983758232,0.6151794295415491,0.4711678732213193,0.8032078417054984,0.00035639855035091134,-0.3560326608224979,0.7004497425969415,0.525076785717945,0.9343963687773331,0.015458386059524805,-0.20160441476202612,0.8174182225748301,0.6304617163552132,1.0598146299194704,0.1281283953818295
county_type_Non core,-0.0067152114426513275,0.9933072852049596,0.9570211487654879,1.030969236274445,0.7235883624587461,-0.04683339217759172,0.9542463692566647,0.9165128120494264,0.9935334468520448,0.022898533379310654,-0.14920621392994282,0.8613914656633607,0.8229849627159889,0.9015902971895906,1.440324254502472e-10,-0.1046757944357729,0.9006164601274287,0.8528484232837578,0.9510599845273909,0.00016682901579463249,-0.1310998276287152,0.877130208191595,0.8323473636229161,0.9243225073405507,9.432606521688675e-07,-0.0023972305177483596,0.9976056405446715,0.9509551916189266,1.0465445930762158,0.9218467832764645,-0.0775548023434074,0.925376310216688,0.8802922839586684,0.9727693075524653,0.0023396021767705605,-0.05337364578781782,0.9480257204793627,0.8974061021761808,1.0015006188513411,0.05659769158199407,-0.06290764311408242,0.9390301955890364,0.8831795104004386,0.9984127777468264,0.04435322426890714,-0.033080922091002635,0.9674602675134863,0.9065888462550197,1.032418800522039,0.31841320327550426,-0.038813600127549946,0.9619299960648906,0.9082424999465393,1.0187910358564654,0.18529733404143944
county_type_Micropolitan,-0.045626483006853964,0.9553987532223689,0.9169533184219956,0.9954561037302216,0.029458748521200957,-0.05639132318748112,0.9451691968894269,0.9045654137541442,0.9875955869692473,0.011831927590654635,-0.11118313977311939,0.894774865056882,0.8521792001406463,0.9394996486718101,7.905359309519783e-06,-0.0874721412092514,0.9162443967562505,0.8655758078013635,0.9698789950237134,0.0025810765080526567,-0.09165339118479726,0.9124213480257393,0.8661428512831666,0.961172530720265,0.0005582844479358335,-0.11087361181432,0.8950518657619679,0.8516245865913928,0.9406936518947098,1.246755323320492e-05,-0.1626673860119078,0.8498738213292416,0.8072013514703793,0.8948021591701614,6.056622848926658e-10,-0.15997025157382247,0.8521691392798741,0.8046213596101115,0.9025266770110183,4.7335182806567594e-08,-0.21946699560006286,0.8029466580283442,0.7542323585778953,0.8548073127683254,6.2996067350205784e-12,-0.3143432861619089,0.7302682941252711,0.6793424669256128,0.7850116949379939,1.5542388059243024e-17,-0.3014149532293602,0.7397707387916999,0.6941526317313356,0.7883867624436652,1.668805905345646e-20
subject_sex_female,-0.02182390427389667,0.9784125141440657,0.9384370623296546,1.0200908364139543,0.3051868387577481,-0.041425497940070936,0.9594208115056745,0.9184462178454452,1.0022234025956929,0.0628527298975942,-0.07605801192808967,0.926762441723771,0.8816354388950377,0.9741992954210863,0.0028239478935706457,0.03115278899514076,1.031643115560522,0.9749477443850747,1.0916354481692703,0.2800459594740947,-0.0329968740833398,0.9675415840386619,0.9175627925788313,1.020242673760789,0.2227003265206341,0.025370376520679968,1.0256949435057845,0.9771891366779647,1.0766084861625311,0.3046969327786253,0.0752043870743968,1.0781044789881107,1.0260145548868782,1.1328389661512888,0.0029166845325123056,0.05210045243209794,1.0534815619834357,0.9971179192396621,1.1130312473827966,0.06329894550762104,0.0533639159805813,1.054813438747695,0.9935348110009821,1.1198715719298917,0.08054105269824907,0.03448255369033028,1.0350839698231156,0.9701060501550169,1.104414125047027,0.2972031720138435,0.08395555893853814,1.0875805595003307,1.028155066514463,1.150440737906351,0.003406263183295829
const,-0.7908286978018969,0.4534688508917627,0.44245756467281605,0.46475417112860495,0.0,-0.823875595723969,0.438728022895201,0.42743627436609477,0.4503180698900462,0.0,-0.9546844366874618,0.3849335963098701,0.37369157280882553,0.3965138214231375,0.0,-0.7727031207844092,0.46176317812595646,0.44511054974952,0.4790388203401906,0.0,-0.6690843981167492,0.5121773136790262,0.49444290858270246,0.5305478066201975,4.094380799525402e-303,-0.4948933712580405,0.6096359085407282,0.5899012938675028,0.6300307269130292,5.764931598464807e-191,-0.39611628189572073,0.6729284419927968,0.6504402626017534,0.6961941227800498,1.7732876783480382e-115,-0.2408564431374525,0.7859544474446137,0.756450823151054,0.8166087927365716,5.650804692630204e-35,-0.15726459856086705,0.8544779352710565,0.8182208006643998,0.8923417019858407,1.1693151079579837e-12,-0.14948086809699346,0.8611549133943746,0.8211627431359679,0.9030947775725875,7.226303198382958e-10,0.05090700933067616,1.052225041622729,1.0080897878021566,1.0982925842665547,0.019885298156366176
